noun_w_buah_affixed1	noun_w_buah_affixed2	cossim
gerakan	keberhasilan	0.37
gerakan	kebebasan	0.36
gerakan	keindahan	0.34
gerakan	perbatasan	0.22
gerakan	pertimbangan	0.23
gerakan	kebetulan	0.27
gerakan	persiapan	0.36
gerakan	harian	0.31
gerakan	pembicaraan	0.34
gerakan	ucapan	0.33
gerakan	pelabuhan	0.17
gerakan	pertunjukan	0.37
gerakan	pengadilan	0.23
gerakan	lukisan	0.26
gerakan	tuntutan	0.33
gerakan	pelanggaran	0.3
gerakan	gagasan	0.45
gerakan	pesanan	0.13
gerakan	penemuan	0.33
gerakan	jaminan	0.25
gerakan	perkebunan	0.21
gerakan	lingkaran	0.39
gerakan	daratan	0.25
gerakan	kekalahan	0.24
gerakan	pergerakan	0.73
gerakan	percobaan	0.34
gerakan	peradaban	0.3
gerakan	kegagalan	0.29
gerakan	perayaan	0.34
gerakan	perkawinan	0.22
gerakan	perekonomian	0.31
gerakan	pengakuan	0.31
gerakan	kajian	0.39
gerakan	kesuksesan	0.3
gerakan	dataran	0.21
gerakan	persamaan	0.32
gerakan	tinjauan	0.09
gerakan	kesepakatan	0.29
gerakan	perumahan	0.22
gerakan	penutup	0.25
gerakan	pemberontakan	0.44
gerakan	pengajaran	0.38
gerakan	kebahagiaan	0.18
gerakan	susunan	0.38
gerakan	kebakaran	0.27
gerakan	undangan	0.19
gerakan	kesimpulan	0.25
gerakan	panduan	0.29
gerakan	tahapan	0.33
gerakan	larutan	0.24
gerakan	angkutan	0.24
gerakan	pengukuran	0.39
gerakan	dugaan	0.24
gerakan	keadilan	0.29
gerakan	pameran	0.28
gerakan	permohonan	0.23
gerakan	keseimbangan	0.42
gerakan	perlawanan	0.54
gerakan	pengumuman	0.2
gerakan	kemasan	0.23
gerakan	persahabatan	0.25
gerakan	tawaran	0.24
gerakan	pencapaian	0.33
gerakan	acuan	0.26
gerakan	kehormatan	0.22
gerakan	muatan	0.29
gerakan	percakapan	0.38
gerakan	ungkapan	0.28
gerakan	kenangan	0.21
gerakan	mainan	0.3
gerakan	rancangan	0.33
gerakan	karangan	0.17
gerakan	dorongan	0.45
gerakan	batasan	0.22
gerakan	bayangan	0.37
gerakan	tarian	0.51
gerakan	pertarungan	0.4
gerakan	usulan	0.3
gerakan	ledakan	0.32
gerakan	pengembang	0.33
gerakan	pembuka	0.29
gerakan	penerbit	0.2
gerakan	ingatan	0.27
gerakan	hiasan	0.17
gerakan	permulaan	0.4
gerakan	balasan	0.29
gerakan	pemecahan	0.31
gerakan	tuduhan	0.31
gerakan	penerbitan	0.29
gerakan	perdebatan	0.32
gerakan	tembakan	0.34
gerakan	keberanian	0.3
gerakan	ciuman	0.33
gerakan	anggapan	0.32
gerakan	perhiasan	0.12
gerakan	pukulan	0.44
gerakan	kutipan	0.2
gerakan	kepastian	0.23
gerakan	kebanggaan	0.22
gerakan	permukiman	0.24
gerakan	hunian	0.18
gerakan	kejutan	0.29
gerakan	tayangan	0.3
gerakan	pengantar	0.25
gerakan	kuburan	0.18
gerakan	pengorbanan	0.27
gerakan	pangkalan	0.22
gerakan	lembaran	0.26
gerakan	tendangan	0.42
gerakan	perpaduan	0.33
gerakan	kesedihan	0.18
gerakan	jalinan	0.27
gerakan	kejujuran	0.23
gerakan	senyuman	0.24
gerakan	keajaiban	0.27
gerakan	paduan	0.28
gerakan	perlombaan	0.33
gerakan	perkumpulan	0.42
gerakan	tautan	0.15
gerakan	keharusan	0.3
gerakan	pelukan	0.27
gerakan	perpisahan	0.18
gerakan	persidangan	0.25
gerakan	rumusan	0.24
gerakan	penyajian	0.3
gerakan	nyanyian	0.36
gerakan	kementerian	0.24
gerakan	perkampungan	0.25
gerakan	penanda	0.3
gerakan	pengabdian	0.3
gerakan	terobosan	0.35
gerakan	suntikan	0.23
gerakan	persimpangan	0.27
gerakan	kritikan	0.29
gerakan	pertemanan	0.24
gerakan	kekosongan	0.21
gerakan	percetakan	0.22
gerakan	halangan	0.27
gerakan	kutukan	0.15
gerakan	perbincangan	0.32
gerakan	kiriman	0.2
gerakan	kebodohan	0.25
gerakan	teriakan	0.34
gerakan	kejelasan	0.27
gerakan	pertengkaran	0.19
gerakan	ajakan	0.34
gerakan	kemewahan	0.21
gerakan	pelarian	0.27
gerakan	anjuran	0.25
gerakan	pencitraan	0.37
gerakan	ringkasan	0.26
gerakan	akhiran	0.13
gerakan	tontonan	0.23
gerakan	kerinduan	0.2
gerakan	jebakan	0.22
gerakan	pengkhianatan	0.27
gerakan	garapan	0.24
gerakan	terusan	0.21
gerakan	penegasan	0.3
gerakan	kontrakan	0.14
gerakan	cerminan	0.33
gerakan	lompatan	0.45
gerakan	renungan	0.27
gerakan	pelataran	0.21
gerakan	perempatan	0.2
gerakan	rangkuman	0.24
gerakan	ketukan	0.31
gerakan	bisikan	0.28
gerakan	bungkusan	0.2
gerakan	kerumitan	0.24
gerakan	pahatan	0.25
gerakan	sindiran	0.22
gerakan	kewajaran	0.16
gerakan	penantian	0.23
gerakan	pergelaran	0.27
gerakan	meteran	0.23
gerakan	tuturan	0.23
gerakan	ujaran	0.28
gerakan	penjepit	0.28
gerakan	penggaris	0.24
gerakan	tamparan	0.32
gerakan	hantaman	0.3
gerakan	layangan	0.26
gerakan	gurauan	0.22
gerakan	kelaziman	0.19
gerakan	kemustahilan	0.21
gerakan	penyerah	0.33
kerajaan	kematian	0.31
kerajaan	kebijakan	0.25
kerajaan	pembelajaran	0.21
kerajaan	serangan	0.34
kerajaan	tulisan	0.26
kerajaan	jawaban	0.14
kerajaan	perbedaan	0.17
kerajaan	kekuasaan	0.6
kerajaan	keputusan	0.24
kerajaan	keuntungan	0.2
kerajaan	kehilangan	0.28
kerajaan	kejadian	0.28
kerajaan	kendaraan	0.24
kerajaan	perasaan	0.19
kerajaan	pelajaran	0.23
kerajaan	ruangan	0.32
kerajaan	peningkatan	0.22
kerajaan	saluran	0.28
kerajaan	aliran	0.28
kerajaan	laporan	0.22
kerajaan	pemilihan	0.29
kerajaan	kemenangan	0.32
kerajaan	pernikahan	0.39
kerajaan	catatan	0.29
kerajaan	pertemuan	0.27
kerajaan	penjualan	0.25
kerajaan	kesalahan	0.19
kerajaan	pandangan	0.28
kerajaan	lapangan	0.25
kerajaan	perbuatan	0.26
kerajaan	keinginan	0.26
kerajaan	jabatan	0.36
kerajaan	penampilan	0.2
kerajaan	aturan	0.27
kerajaan	harapan	0.23
kerajaan	perencanaan	0.2
kerajaan	latihan	0.23
kerajaan	peralatan	0.27
kerajaan	penjelasan	0.17
kerajaan	kepercayaan	0.34
kerajaan	peraturan	0.3
kerajaan	kebiasaan	0.28
kerajaan	permasalahan	0.22
kerajaan	pemikiran	0.26
kerajaan	ajaran	0.3
kerajaan	permintaan	0.25
kerajaan	kebenaran	0.31
kerajaan	pemahaman	0.24
kerajaan	pernyataan	0.2
kerajaan	kebudayaan	0.47
kerajaan	perjanjian	0.39
kerajaan	campuran	0.29
kerajaan	pertempuran	0.38
kerajaan	pendekatan	0.19
kerajaan	pelatihan	0.22
kerajaan	sebutan	0.18
kerajaan	petunjuk	0.2
kerajaan	ketinggian	0.22
kerajaan	kebaikan	0.27
kerajaan	hukuman	0.3
kerajaan	ujian	0.25
kerajaan	perguruan	0.37
kerajaan	perjuangan	0.34
kerajaan	kejahatan	0.31
kerajaan	masakan	0.37
kerajaan	ketentuan	0.19
kerajaan	kewajiban	0.25
kerajaan	pengelolaan	0.3
kerajaan	kemajuan	0.31
kerajaan	penawaran	0.19
kerajaan	rekaman	0.24
kerajaan	persoalan	0.25
kerajaan	jurusan	0.17
kerajaan	satuan	0.29
kerajaan	peringatan	0.22
kerajaan	kenyataan	0.27
kerajaan	kecelakaan	0.2
kerajaan	ikatan	0.33
kerajaan	kekerasan	0.23
kerajaan	keyakinan	0.27
kerajaan	kesadaran	0.24
kerajaan	tantangan	0.28
kerajaan	panggilan	0.15
kerajaan	gambaran	0.26
kerajaan	pemandangan	0.26
kerajaan	potongan	0.24
kerajaan	ancaman	0.33
kerajaan	rangkaian	0.21
kerajaan	kunjungan	0.27
kerajaan	keberhasilan	0.26
kerajaan	kebebasan	0.3
kerajaan	keindahan	0.3
kerajaan	perbatasan	0.4
kerajaan	pertimbangan	0.21
kerajaan	kebetulan	0.25
kerajaan	persiapan	0.26
kerajaan	harian	0.28
kerajaan	pembicaraan	0.22
kerajaan	ucapan	0.21
kerajaan	pelabuhan	0.42
kerajaan	pertunjukan	0.29
kerajaan	pengadilan	0.43
kerajaan	lukisan	0.27
kerajaan	tuntutan	0.29
kerajaan	pelanggaran	0.21
kerajaan	gagasan	0.24
kerajaan	pesanan	0.24
kerajaan	penemuan	0.3
kerajaan	jaminan	0.27
kerajaan	perkebunan	0.41
kerajaan	lingkaran	0.32
kerajaan	daratan	0.44
kerajaan	kekalahan	0.29
kerajaan	pergerakan	0.25
kerajaan	percobaan	0.25
kerajaan	peradaban	0.47
kerajaan	kegagalan	0.23
kerajaan	perayaan	0.34
kerajaan	perkawinan	0.38
kerajaan	perekonomian	0.4
kerajaan	pengakuan	0.26
kerajaan	kajian	0.23
kerajaan	kesuksesan	0.24
kerajaan	dataran	0.41
kerajaan	persamaan	0.24
kerajaan	tinjauan	0.11
kerajaan	kesepakatan	0.25
kerajaan	perumahan	0.31
kerajaan	penutup	0.18
kerajaan	pemberontakan	0.42
kerajaan	pengajaran	0.31
kerajaan	kebahagiaan	0.28
kerajaan	susunan	0.29
kerajaan	kebakaran	0.26
kerajaan	undangan	0.31
kerajaan	kesimpulan	0.12
kerajaan	panduan	0.16
kerajaan	tahapan	0.21
kerajaan	larutan	0.23
kerajaan	angkutan	0.22
kerajaan	pengukuran	0.18
kerajaan	dugaan	0.24
kerajaan	keadilan	0.29
kerajaan	pameran	0.25
kerajaan	permohonan	0.23
kerajaan	keseimbangan	0.25
kerajaan	perlawanan	0.33
kerajaan	pengumuman	0.19
kerajaan	kemasan	0.16
kerajaan	persahabatan	0.33
kerajaan	tawaran	0.23
kerajaan	pencapaian	0.19
kerajaan	acuan	0.17
kerajaan	kehormatan	0.37
kerajaan	muatan	0.2
kerajaan	percakapan	0.22
kerajaan	ungkapan	0.18
kerajaan	kenangan	0.21
kerajaan	mainan	0.22
kerajaan	rancangan	0.26
kerajaan	karangan	0.22
kerajaan	dorongan	0.18
kerajaan	batasan	0.23
kerajaan	bayangan	0.26
kerajaan	tarian	0.35
kerajaan	pertarungan	0.33
kerajaan	usulan	0.19
kerajaan	ledakan	0.22
kerajaan	pengembang	0.24
kerajaan	pembuka	0.21
kerajaan	penerbit	0.26
kerajaan	ingatan	0.25
kerajaan	hiasan	0.29
kerajaan	permulaan	0.32
kerajaan	balasan	0.24
kerajaan	pemecahan	0.21
kerajaan	tuduhan	0.26
kerajaan	penerbitan	0.28
kerajaan	perdebatan	0.25
kerajaan	tembakan	0.15
kerajaan	keberanian	0.21
kerajaan	ciuman	0.21
kerajaan	anggapan	0.26
kerajaan	perhiasan	0.32
kerajaan	pukulan	0.21
kerajaan	kutipan	0.16
kerajaan	kepastian	0.23
kerajaan	kebanggaan	0.29
kerajaan	permukiman	0.38
kerajaan	hunian	0.31
kerajaan	kejutan	0.2
kerajaan	tayangan	0.17
kerajaan	pengantar	0.23
kerajaan	kuburan	0.33
kerajaan	pengorbanan	0.26
kerajaan	pangkalan	0.35
kerajaan	lembaran	0.27
kerajaan	tendangan	0.16
kerajaan	perpaduan	0.25
kerajaan	kesedihan	0.21
kerajaan	jalinan	0.21
kerajaan	kejujuran	0.21
kerajaan	senyuman	0.15
kerajaan	keajaiban	0.29
kerajaan	paduan	0.19
kerajaan	perlombaan	0.25
kerajaan	perkumpulan	0.3
kerajaan	tautan	0.07
kerajaan	keharusan	0.25
kerajaan	pelukan	0.21
kerajaan	perpisahan	0.23
kerajaan	persidangan	0.31
kerajaan	rumusan	0.08
kerajaan	penyajian	0.11
kerajaan	nyanyian	0.24
kerajaan	kementerian	0.37
kerajaan	perkampungan	0.44
kerajaan	penanda	0.23
kerajaan	pengabdian	0.26
kerajaan	terobosan	0.15
kerajaan	suntikan	0.16
kerajaan	persimpangan	0.21
kerajaan	kritikan	0.2
kerajaan	pertemanan	0.26
kerajaan	kekosongan	0.27
kerajaan	percetakan	0.33
kerajaan	halangan	0.27
kerajaan	kutukan	0.32
kerajaan	perbincangan	0.21
kerajaan	kiriman	0.24
kerajaan	kebodohan	0.22
kerajaan	teriakan	0.13
kerajaan	kejelasan	0.16
kerajaan	pertengkaran	0.25
kerajaan	ajakan	0.14
kerajaan	kemewahan	0.35
kerajaan	pelarian	0.32
kerajaan	anjuran	0.12
kerajaan	pencitraan	0.22
kerajaan	ringkasan	0.16
kerajaan	akhiran	0.14
kerajaan	tontonan	0.22
kerajaan	kerinduan	0.17
kerajaan	jebakan	0.16
kerajaan	pengkhianatan	0.27
kerajaan	garapan	0.23
kerajaan	terusan	0.26
kerajaan	penegasan	0.19
kerajaan	kontrakan	0.24
kerajaan	cerminan	0.37
kerajaan	lompatan	0.22
kerajaan	renungan	0.14
kerajaan	pelataran	0.29
kerajaan	perempatan	0.14
kerajaan	rangkuman	0.14
kerajaan	ketukan	0.09
kerajaan	bisikan	0.15
kerajaan	bungkusan	0.21
kerajaan	kerumitan	0.19
kerajaan	pahatan	0.25
kerajaan	sindiran	0.24
kerajaan	kewajaran	0.14
kerajaan	penantian	0.19
kerajaan	pergelaran	0.21
kerajaan	meteran	0.11
kerajaan	tuturan	0.16
kerajaan	ujaran	0.08
kerajaan	penjepit	0.22
kerajaan	penggaris	0.27
kerajaan	tamparan	0.25
kerajaan	hantaman	0.19
kerajaan	layangan	0.19
kerajaan	gurauan	0.13
kerajaan	kelaziman	0.23
kerajaan	kemustahilan	0.21
kerajaan	penyerah	0.32
kematian	kebijakan	0.21
kematian	pembelajaran	0.2
kematian	serangan	0.47
kematian	tulisan	0.23
kematian	jawaban	0.3
kematian	perbedaan	0.28
kematian	kekuasaan	0.34
kematian	keputusan	0.31
kematian	keuntungan	0.29
kematian	kehilangan	0.44
kematian	kejadian	0.5
kematian	kendaraan	0.26
kematian	perasaan	0.32
kematian	pelajaran	0.28
kematian	ruangan	0.23
kematian	peningkatan	0.37
kematian	saluran	0.21
kematian	aliran	0.24
kematian	laporan	0.28
kematian	pemilihan	0.3
kematian	kemenangan	0.39
kematian	pernikahan	0.42
kematian	catatan	0.27
kematian	pertemuan	0.35
kematian	penjualan	0.31
kematian	kesalahan	0.35
kematian	pandangan	0.29
kematian	lapangan	0.19
kematian	perbuatan	0.4
kematian	keinginan	0.29
kematian	jabatan	0.27
kematian	penampilan	0.26
kematian	aturan	0.15
kematian	harapan	0.36
kematian	perencanaan	0.22
kematian	latihan	0.22
kematian	peralatan	0.2
kematian	penjelasan	0.26
kematian	kepercayaan	0.3
kematian	peraturan	0.2
kematian	kebiasaan	0.3
kematian	permasalahan	0.27
kematian	pemikiran	0.32
kematian	ajaran	0.27
kematian	permintaan	0.3
kematian	kebenaran	0.36
kematian	pemahaman	0.33
kematian	pernyataan	0.34
kematian	kebudayaan	0.24
kematian	perjanjian	0.28
kematian	campuran	0.19
kematian	pertempuran	0.38
kematian	pendekatan	0.19
kematian	pelatihan	0.26
kematian	sebutan	0.18
kematian	petunjuk	0.27
kematian	ketinggian	0.28
kematian	kebaikan	0.34
kematian	hukuman	0.41
kematian	ujian	0.28
kematian	perguruan	0.25
kematian	perjuangan	0.33
kematian	kejahatan	0.4
kematian	masakan	0.22
kematian	ketentuan	0.2
kematian	kewajiban	0.24
kematian	pengelolaan	0.25
kematian	kemajuan	0.31
kematian	penawaran	0.22
kematian	rekaman	0.24
kematian	persoalan	0.31
kematian	jurusan	0.08
kematian	satuan	0.13
kematian	peringatan	0.44
kematian	kenyataan	0.41
kematian	kecelakaan	0.52
kematian	ikatan	0.25
kematian	kekerasan	0.38
kematian	keyakinan	0.34
kematian	kesadaran	0.4
kematian	tantangan	0.25
kematian	panggilan	0.27
kematian	gambaran	0.33
kematian	pemandangan	0.22
kematian	potongan	0.2
kematian	ancaman	0.41
kematian	rangkaian	0.18
kematian	kunjungan	0.35
kematian	keberhasilan	0.4
kematian	kebebasan	0.29
kematian	keindahan	0.26
kematian	perbatasan	0.27
kematian	pertimbangan	0.21
kematian	kebetulan	0.22
kematian	persiapan	0.33
kematian	harian	0.25
kematian	pembicaraan	0.27
kematian	ucapan	0.31
kematian	pelabuhan	0.18
kematian	pertunjukan	0.24
kematian	pengadilan	0.31
kematian	lukisan	0.22
kematian	tuntutan	0.3
kematian	pelanggaran	0.26
kematian	gagasan	0.26
kematian	pesanan	0.2
kematian	penemuan	0.36
kematian	jaminan	0.32
kematian	perkebunan	0.19
kematian	lingkaran	0.24
kematian	daratan	0.28
kematian	kekalahan	0.42
kematian	pergerakan	0.29
kematian	percobaan	0.26
kematian	peradaban	0.32
kematian	kegagalan	0.46
kematian	perayaan	0.37
kematian	perkawinan	0.41
kematian	perekonomian	0.22
kematian	pengakuan	0.35
kematian	kajian	0.22
kematian	kesuksesan	0.34
kematian	dataran	0.27
kematian	persamaan	0.16
kematian	tinjauan	0.16
kematian	kesepakatan	0.24
kematian	perumahan	0.21
kematian	penutup	0.17
kematian	pemberontakan	0.35
kematian	pengajaran	0.33
kematian	kebahagiaan	0.4
kematian	susunan	0.25
kematian	kebakaran	0.39
kematian	undangan	0.25
kematian	kesimpulan	0.29
kematian	panduan	0.18
kematian	tahapan	0.25
kematian	larutan	0.17
kematian	angkutan	0.21
kematian	pengukuran	0.27
kematian	dugaan	0.3
kematian	keadilan	0.26
kematian	pameran	0.19
kematian	permohonan	0.3
kematian	keseimbangan	0.23
kematian	perlawanan	0.34
kematian	pengumuman	0.3
kematian	kemasan	0.14
kematian	persahabatan	0.29
kematian	tawaran	0.22
kematian	pencapaian	0.35
kematian	acuan	0.13
kematian	kehormatan	0.3
kematian	muatan	0.14
kematian	percakapan	0.27
kematian	ungkapan	0.25
kematian	kenangan	0.32
kematian	mainan	0.15
kematian	rancangan	0.2
kematian	karangan	0.25
kematian	dorongan	0.27
kematian	batasan	0.23
kematian	bayangan	0.3
kematian	tarian	0.21
kematian	pertarungan	0.37
kematian	usulan	0.26
kematian	ledakan	0.4
kematian	pengembang	0.13
kematian	pembuka	0.14
kematian	penerbit	0.19
kematian	ingatan	0.32
kematian	hiasan	0.17
kematian	permulaan	0.31
kematian	balasan	0.37
kematian	pemecahan	0.26
kematian	tuduhan	0.3
kematian	penerbitan	0.28
kematian	perdebatan	0.32
kematian	tembakan	0.28
kematian	keberanian	0.27
kematian	ciuman	0.27
kematian	anggapan	0.3
kematian	perhiasan	0.21
kematian	pukulan	0.34
kematian	kutipan	0.21
kematian	kepastian	0.41
kematian	kebanggaan	0.24
kematian	permukiman	0.26
kematian	hunian	0.2
kematian	kejutan	0.35
kematian	tayangan	0.2
kematian	pengantar	0.22
kematian	kuburan	0.42
kematian	pengorbanan	0.37
kematian	pangkalan	0.19
kematian	lembaran	0.22
kematian	tendangan	0.19
kematian	perpaduan	0.2
kematian	kesedihan	0.46
kematian	jalinan	0.18
kematian	kejujuran	0.19
kematian	senyuman	0.24
kematian	keajaiban	0.32
kematian	paduan	0.15
kematian	perlombaan	0.2
kematian	perkumpulan	0.25
kematian	tautan	0.13
kematian	keharusan	0.25
kematian	pelukan	0.3
kematian	perpisahan	0.46
kematian	persidangan	0.28
kematian	rumusan	0.16
kematian	penyajian	0.19
kematian	nyanyian	0.29
kematian	kementerian	0.19
kematian	perkampungan	0.22
kematian	penanda	0.29
kematian	pengabdian	0.31
kematian	terobosan	0.17
kematian	suntikan	0.24
kematian	persimpangan	0.29
kematian	kritikan	0.17
kematian	pertemanan	0.23
kematian	kekosongan	0.31
kematian	percetakan	0.2
kematian	halangan	0.23
kematian	kutukan	0.36
kematian	perbincangan	0.27
kematian	kiriman	0.26
kematian	kebodohan	0.38
kematian	teriakan	0.34
kematian	kejelasan	0.29
kematian	pertengkaran	0.33
kematian	ajakan	0.24
kematian	kemewahan	0.27
kematian	pelarian	0.31
kematian	anjuran	0.23
kematian	pencitraan	0.17
kematian	ringkasan	0.16
kematian	akhiran	0.13
kematian	tontonan	0.2
kematian	kerinduan	0.28
kematian	jebakan	0.23
kematian	pengkhianatan	0.4
kematian	garapan	0.16
kematian	terusan	0.16
kematian	penegasan	0.25
kematian	kontrakan	0.14
kematian	cerminan	0.3
kematian	lompatan	0.25
kematian	renungan	0.22
kematian	pelataran	0.16
kematian	perempatan	0.19
kematian	rangkuman	0.15
kematian	ketukan	0.26
kematian	bisikan	0.26
kematian	bungkusan	0.14
kematian	kerumitan	0.26
kematian	pahatan	0.24
kematian	sindiran	0.18
kematian	kewajaran	0.17
kematian	penantian	0.37
kematian	pergelaran	0.21
kematian	meteran	0.16
kematian	tuturan	0.19
kematian	ujaran	0.2
kematian	penjepit	0.12
kematian	penggaris	0.09
kematian	tamparan	0.26
kematian	hantaman	0.25
kematian	layangan	0.1
kematian	gurauan	0.21
kematian	kelaziman	0.23
kematian	kemustahilan	0.34
kematian	penyerah	0.33
kebijakan	pembelajaran	0.4
kebijakan	serangan	0.31
kebijakan	tulisan	0.3
kebijakan	jawaban	0.29
kebijakan	perbedaan	0.38
kebijakan	kekuasaan	0.43
kebijakan	keputusan	0.6
kebijakan	keuntungan	0.35
kebijakan	kehilangan	0.21
kebijakan	kejadian	0.32
kebijakan	kendaraan	0.34
kebijakan	perasaan	0.25
kebijakan	pelajaran	0.39
kebijakan	ruangan	0.26
kebijakan	peningkatan	0.38
kebijakan	saluran	0.32
kebijakan	aliran	0.3
kebijakan	laporan	0.4
kebijakan	pemilihan	0.43
kebijakan	kemenangan	0.29
kebijakan	pernikahan	0.27
kebijakan	catatan	0.35
kebijakan	pertemuan	0.32
kebijakan	penjualan	0.36
kebijakan	kesalahan	0.34
kebijakan	pandangan	0.45
kebijakan	lapangan	0.34
kebijakan	perbuatan	0.31
kebijakan	keinginan	0.34
kebijakan	jabatan	0.37
kebijakan	penampilan	0.27
kebijakan	aturan	0.57
kebijakan	harapan	0.36
kebijakan	perencanaan	0.49
kebijakan	latihan	0.26
kebijakan	peralatan	0.3
kebijakan	penjelasan	0.38
kebijakan	kepercayaan	0.32
kebijakan	peraturan	0.64
kebijakan	kebiasaan	0.35
kebijakan	permasalahan	0.45
kebijakan	pemikiran	0.47
kebijakan	ajaran	0.41
kebijakan	permintaan	0.42
kebijakan	kebenaran	0.29
kebijakan	pemahaman	0.43
kebijakan	pernyataan	0.46
kebijakan	kebudayaan	0.38
kebijakan	perjanjian	0.43
kebijakan	campuran	0.29
kebijakan	pertempuran	0.19
kebijakan	pendekatan	0.49
kebijakan	pelatihan	0.4
kebijakan	sebutan	0.24
kebijakan	petunjuk	0.39
kebijakan	ketinggian	0.19
kebijakan	kebaikan	0.31
kebijakan	hukuman	0.35
kebijakan	ujian	0.33
kebijakan	perguruan	0.34
kebijakan	perjuangan	0.36
kebijakan	kejahatan	0.32
kebijakan	masakan	0.28
kebijakan	ketentuan	0.49
kebijakan	kewajiban	0.37
kebijakan	pengelolaan	0.51
kebijakan	kemajuan	0.39
kebijakan	penawaran	0.36
kebijakan	rekaman	0.24
kebijakan	persoalan	0.46
kebijakan	jurusan	0.35
kebijakan	satuan	0.3
kebijakan	peringatan	0.37
kebijakan	kenyataan	0.35
kebijakan	kecelakaan	0.22
kebijakan	ikatan	0.27
kebijakan	kekerasan	0.32
kebijakan	keyakinan	0.35
kebijakan	kesadaran	0.33
kebijakan	tantangan	0.35
kebijakan	panggilan	0.21
kebijakan	gambaran	0.36
kebijakan	pemandangan	0.28
kebijakan	potongan	0.27
kebijakan	ancaman	0.38
kebijakan	rangkaian	0.34
kebijakan	kunjungan	0.35
kebijakan	keberhasilan	0.41
kebijakan	kebebasan	0.35
kebijakan	keindahan	0.27
kebijakan	perbatasan	0.32
kebijakan	pertimbangan	0.52
kebijakan	kebetulan	0.21
kebijakan	persiapan	0.38
kebijakan	harian	0.27
kebijakan	pembicaraan	0.35
kebijakan	ucapan	0.29
kebijakan	pelabuhan	0.23
kebijakan	pertunjukan	0.26
kebijakan	pengadilan	0.34
kebijakan	lukisan	0.25
kebijakan	tuntutan	0.41
kebijakan	pelanggaran	0.42
kebijakan	gagasan	0.42
kebijakan	pesanan	0.23
kebijakan	penemuan	0.25
kebijakan	jaminan	0.4
kebijakan	perkebunan	0.3
kebijakan	lingkaran	0.26
kebijakan	daratan	0.21
kebijakan	kekalahan	0.24
kebijakan	pergerakan	0.37
kebijakan	percobaan	0.26
kebijakan	peradaban	0.24
kebijakan	kegagalan	0.35
kebijakan	perayaan	0.31
kebijakan	perkawinan	0.26
kebijakan	perekonomian	0.44
kebijakan	pengakuan	0.29
kebijakan	kajian	0.48
kebijakan	kesuksesan	0.32
kebijakan	dataran	0.18
kebijakan	persamaan	0.3
kebijakan	tinjauan	0.24
kebijakan	kesepakatan	0.42
kebijakan	perumahan	0.32
kebijakan	penutup	0.2
kebijakan	pemberontakan	0.33
kebijakan	pengajaran	0.42
kebijakan	kebahagiaan	0.21
kebijakan	susunan	0.3
kebijakan	kebakaran	0.25
kebijakan	undangan	0.28
kebijakan	kesimpulan	0.36
kebijakan	panduan	0.43
kebijakan	tahapan	0.35
kebijakan	larutan	0.2
kebijakan	angkutan	0.33
kebijakan	pengukuran	0.32
kebijakan	dugaan	0.31
kebijakan	keadilan	0.36
kebijakan	pameran	0.3
kebijakan	permohonan	0.36
kebijakan	keseimbangan	0.33
kebijakan	perlawanan	0.36
kebijakan	pengumuman	0.42
kebijakan	kemasan	0.29
kebijakan	persahabatan	0.22
kebijakan	tawaran	0.34
kebijakan	pencapaian	0.41
kebijakan	acuan	0.49
kebijakan	kehormatan	0.24
kebijakan	muatan	0.33
kebijakan	percakapan	0.25
kebijakan	ungkapan	0.29
kebijakan	kenangan	0.21
kebijakan	mainan	0.21
kebijakan	rancangan	0.42
kebijakan	karangan	0.22
kebijakan	dorongan	0.31
kebijakan	batasan	0.39
kebijakan	bayangan	0.26
kebijakan	tarian	0.24
kebijakan	pertarungan	0.28
kebijakan	usulan	0.56
kebijakan	ledakan	0.27
kebijakan	pengembang	0.33
kebijakan	pembuka	0.23
kebijakan	penerbit	0.29
kebijakan	ingatan	0.25
kebijakan	hiasan	0.17
kebijakan	permulaan	0.25
kebijakan	balasan	0.28
kebijakan	pemecahan	0.39
kebijakan	tuduhan	0.3
kebijakan	penerbitan	0.39
kebijakan	perdebatan	0.37
kebijakan	tembakan	0.22
kebijakan	keberanian	0.28
kebijakan	ciuman	0.11
kebijakan	anggapan	0.38
kebijakan	perhiasan	0.19
kebijakan	pukulan	0.26
kebijakan	kutipan	0.33
kebijakan	kepastian	0.39
kebijakan	kebanggaan	0.23
kebijakan	permukiman	0.31
kebijakan	hunian	0.25
kebijakan	kejutan	0.23
kebijakan	tayangan	0.31
