noun_w_ekor	noun_w_orang	cossim
kuda	satpam	0.13
kuda	kurir	0.28
kuda	engineer	0.13
kuda	migran	0.23
kuda	koruptor	0.15
kuda	demonstran	0.14
kuda	sandera	0.2
kuda	astronot	0.17
kuda	serdadu	0.31
kuda	martir	0.17
kuda	kiai	0.16
kuda	pramugari	0.14
kuda	motivator	0.14
kuda	kesatria	0.32
kuda	bendahara	0.14
kuda	downline	-0
kuda	perawi	0.15
kuda	kuli	0.3
kuda	kreditur	0.08
kuda	kyai	0.14
kuda	biang	0.17
kuda	pesimis	0.12
kuda	saudagar	0.29
kuda	audiens	0.11
kuda	dai	0.11
kuda	maling	0.17
kuda	regulator	0.15
kuda	founder	-0
kuda	moderator	0.1
kuda	pujangga	0.21
kuda	alumnus	0.09
kuda	komunikator	0.12
kuda	entrepreneur	0.07
kuda	redaktur	0.15
kuda	separatis	0.1
kuda	bujang	0.23
kuda	mumi	0.21
kuda	independent	0.07
kuda	konsul	0.13
kuda	tutor	0.1
kuda	laskar	0.25
kuda	badut	0.25
kuda	informan	0.07
kuda	mediator	0.15
kuda	humas	0.11
kuda	psikiater	0.15
kuda	otodidak	0.08
kuda	cleaning	0.08
kuda	indo	0.15
kuda	pesepakbola	0.15
kuda	filosof	0.15
kuda	krama	0.14
kuda	brahmana	0.23
kuda	simpatisan	0.16
kuda	petahana	0.11
kuda	musafir	0.25
kuda	duda	0.18
kuda	eksportir	0.22
kuda	guest	0.05
kuda	wiraswasta	0.1
kuda	nona	0.26
kuda	deputi	0.08
kuda	buronan	0.12
kuda	ateis	0.06
kuda	sosiolog	0.07
kuda	narator	0.14
kuda	maestro	0.21
kuda	perompak	0.17
kuda	tabib	0.22
kuda	konseli	0.06
kuda	woman	0.1
kuda	punggawa	0.29
kuda	firaun	0.2
kuda	humanis	0.12
kuda	intel	0.12
kuda	tameng	0.24
kuda	komunikan	0.01
kuda	pengamen	0.19
kuda	naturalis	0.14
kuda	waria	0.17
kuda	technical	-0
kuda	marinir	0.11
kuda	bandit	0.24
kuda	inspektur	0.17
kuda	syetan	0.22
kuda	pecundang	0.21
kuda	borjuis	0.09
kuda	pialang	0.26
kuda	ekspatriat	0.12
kuda	praja	0.1
kuda	miliarder	0.2
kuda	satria	0.32
kuda	laksamana	0.18
kuda	maniak	0.25
kuda	transmigran	0.09
kuda	blasteran	0.16
kuda	mujtahid	0.12
kuda	tiran	0.15
kuda	decision	-0.06
kuda	sepuh	0.17
kuda	resign	-0.03
kuda	marketer	0.09
kuda	prabu	0.22
kuda	koboi	0.37
kuda	persona	0.21
kuda	fighter	0.09
kuda	pegiat	0.1
kuda	priyayi	0.16
kuda	mbok	0.12
kuda	agamis	0.04
kuda	purnawirawan	0.13
kuda	peragawati	0.18
kuda	demokrat	0.17
kuda	mantri	0.22
kuda	syuhada	0.13
kuda	sekuriti	0.12
kuda	mujahid	0.17
kuda	idiot	0.16
kuda	demokratik	0.07
kuda	salesman	0.18
kuda	eyang	0.17
kuda	bajingan	0.29
kuda	selebritas	0.23
kuda	paramedis	0.25
kuda	dirigen	0.14
kuda	translator	0.1
kuda	principal	0.02
kuda	panitera	0.17
kuda	panelis	0.13
kuda	orator	0.09
kuda	mursyid	0.05
kuda	algojo	0.15
kuda	pawang	0.33
kuda	sersan	0.19
kuda	rentenir	0.11
kuda	kompeni	0.21
kuda	superstar	0.21
kuda	ekstremis	0.12
kuda	perjaka	0.15
kuda	comic	0.14
kuda	jagal	0.24
kuda	diva	0.13
kuda	modernis	0.09
kuda	sipir	0.17
kuda	partisan	0.14
kuda	patriot	0.15
kuda	habib	0.11
kuda	materialis	0.15
kuda	inovator	0.19
kuda	sahaya	0.34
kuda	polwan	0.16
kuda	mubaligh	0.08
kuda	pemrakarsa	0.05
kuda	mahasiwa	0.06
kuda	observer	0.09
kuda	saintis	0.12
kuda	akrobatik	0.31
kuda	raden	0.18
kuda	volunteer	0.05
kuda	bintara	0.23
kuda	cagub	0.15
kuda	kondektur	0.27
kuda	opsir	0.17
kuda	bodyguard	0.21
kuda	negosiator	0.1
kuda	agnostik	0.06
kuda	angota	0.1
kuda	reserse	0.17
kuda	teknokrat	0.16
kuda	oportunis	0.15
kuda	flamboyan	0.2
kuda	mucikari	0.17
kuda	terperiksa	0.1
kuda	biduan	0.11
kuda	konstruktivis	0.03
kuda	cerpenis	0.17
kuda	sinden	0.17
kuda	binatu	0.21
kuda	kiyai	0.12
kuda	romusha	0.19
kuda	wapres	0.14
kuda	pelayat	0.17
kuda	bumiputera	0.18
kuda	nyai	0.14
kuda	mantu	0.18
kuda	bartender	0.26
kuda	enterpreneur	0.05
kuda	ekstrovert	0.11
kuda	formatur	0.05
kuda	rohaniawan	0.13
kuda	rasionalis	0.18
kuda	gigolo	0.22
kuda	presidium	0.01
kuda	upline	-0.02
kuda	asesor	0.15
kuda	nahkoda	0.15
kuda	franchisee	-0
kuda	evaluator	0.1
kuda	porter	0.25
kuda	sensei	0.08
kuda	buzzer	0.12
kuda	lover	0.11
kuda	sayyid	0.14
kuda	keparat	0.24
kuda	marsekal	0.2
kuda	kontrolir	0.19
kuda	mubalig	0.11
kuda	organisator	0.16
kuda	balerina	0.2
kuda	selebgram	0.06
kuda	bumiputra	0.2
kuda	kopral	0.24
kuda	kalifah	0.17
kuda	perias	0.21
kuda	arsiparis	0.13
kuda	gentlemen	0.07
kuda	waiter	0.14
kuda	loper	0.21
kuda	waliyullah	0.13
kuda	marxis	0.03
kuda	liberalis	0.16
kuda	judoka	0.19
kuda	businessman	0.17
kuda	syaman	0.2
kuda	widyaiswara	0.14
kuda	learner	-0.03
kuda	ginekolog	0.03
kuda	residivis	0.13
kuda	tumenggung	0.09
kuda	ketum	0.14
kuda	murabbi	0.08
kuda	wagub	0.1
kuda	vlogger	0.09
kuda	kapolda	0.14
kuda	kacung	0.2
kuda	koleris	0.2
kuda	moralis	0.21
kuda	propagandis	0.08
kuda	voter	-0.02
kuda	adopter	0.1
kuda	inlander	0.18
kuda	peresensi	0.2
kuda	klinisi	0.13
kuda	jongos	0.34
kuda	mayoret	0.2
kuda	devi	0.13
kuda	waskita	0.19
kuda	ballerina	0.14
kuda	enterpreneurship	0.04
kuda	jugun	0.03
kuda	mukminah	0.16
kuda	teungku	0.14
kuda	mandataris	0.1
kuda	reformer	0.15
kuda	grader	0.21
kuda	sekularis	0.13
kuda	filosuf	0.16
kuda	konservator	0.14
kuda	madam	0.25
kuda	masbuk	0.05
kuda	cendikia	0.19
kuda	validator	0.12
kuda	terroris	0.1
kuda	duchess	0.14
kuda	meneer	0.26
kuda	godfather	0.16
kuda	assessor	0.11
kuda	paramedik	0.22
kuda	egoistik	0.13
kuda	floris	0.21
kuda	biduanita	0.13
kuda	clairvoyance	0.1
kuda	bhiksuni	0.11
kuda	evangelist	-0.01
kuda	gatekeeper	0.13
kuda	diktaktor	0.25
kuda	ekspat	0.13
kuda	inspektor	0.21
kuda	superintendent	0.09
kuda	foreman	0.15
kuda	golfer	0.19
kuda	sebatangkara	0.21
kuda	herpetolog	0.17
kuda	strategist	0.06
kuda	selebtwit	0.2
kuda	achiever	0.12
kuda	hispanik	0.24
kuda	ghostwriter	0.11
kuda	nulipara	0.06
kuda	legalis	0.19
kuda	networker	0.12
kuda	monetaris	0.15
kuda	pamongpraja	0.23
kuda	pengibing	0.28
kuda	taekwondoin	0.09
kuda	paedofil	0.09
kuda	campers	0.22
kuda	pramusiwi	0.16
kuda	wirausahaan	0.14
kuda	kooperator	0.11
kuda	perempuaan	0.29
kuda	markonis	0.12
kuda	sadomasokis	0.18
kuda	mushalli	0.12
kuda	mubayyin	0.08
kuda	koder	0.18
kuda	laksmana	0.22
kuda	nonpartisipan	0.16
kuda	kristalografer	0.11
kuda	marbut	0.22
kuda	snowboarder	0.26
kuda	crossline	0.19
kuda	murabi	0.27
kuda	postrukturalis	0.2
kuda	budayan	0.27
kuda	penaluk	0.25
kuda	propagandais	0.15
kuda	khatamul	0.13
kuda	controlleur	0.2
ular	orang	0.29
ular	sendiri	0.2
ular	diri	0.23
ular	manusia	0.38
ular	wanita	0.32
ular	anggota	0.23
ular	siswa	0.17
ular	pihak	0.18
ular	pria	0.29
ular	guru	0.22
ular	perempuan	0.31
ular	teman	0.17
ular	warga	0.25
ular	bayi	0.32
ular	mahasiswa	0.14
ular	dokter	0.17
ular	internet	0.19
ular	raja	0.34
ular	rakyat	0.21
ular	ahli	0.19
ular	tokoh	0.26
ular	tenaga	0.19
ular	kaum	0.26
ular	istri	0.26
ular	militer	0.23
ular	gadis	0.28
ular	dewasa	0.24
ular	suami	0.2
ular	calon	0.17
ular	asing	0.21
ular	ayah	0.2
ular	tamu	0.14
ular	remaja	0.17
ular	umat	0.26
ular	mantan	0.18
ular	publik	0.19
ular	korban	0.32
ular	konsumen	0.21
ular	putra	0.22
ular	saudara	0.14
ular	putri	0.26
ular	presiden	0.19
ular	makhluk	0.41
ular	pasien	0.21
ular	polisi	0.23
ular	sobat	0.11
ular	sahabat	0.15
ular	staf	0.05
ular	aktor	0.19
ular	ulama	0.23
ular	artis	0.22
ular	lawan	0.28
ular	kontak	0.18
ular	lelaki	0.29
ular	murid	0.2
ular	ketua	0.19
ular	wakil	0.15
ular	pegawai	0.15
ular	musuh	0.35
ular	adik	0.2
ular	dewa	0.34
ular	mas	0.13
ular	kakak	0.2
ular	produsen	0.22
ular	menteri	0.23
ular	mitra	0.15
ular	raksasa	0.41
ular	blogger	0.1
ular	manajer	0.12
ular	dosen	0.15
ular	sutradara	0.16
ular	buruh	0.14
ular	nenek	0.25
ular	induk	0.26
ular	rekan	0.18
ular	tetangga	0.18
ular	kuasa	0.2
ular	bandar	0.26
ular	malaikat	0.27
ular	gubernur	0.16
ular	prajurit	0.29
ular	admin	0.04
ular	tukang	0.21
ular	user	0.16
ular	operator	0.18
ular	pakar	0.21
ular	wartawan	0.14
ular	pacar	0.18
ular	produser	0.19
ular	senior	0.18
ular	wali	0.07
ular	saksi	0.13
ular	kawan	0.17
ular	hamba	0.2
ular	seniman	0.22
ular	musisi	0.22
ular	hakim	0.17
ular	kaisar	0.25
ular	famili	0.18
ular	pahlawan	0.26
ular	sarjana	0.21
ular	investor	0.16
ular	haji	0.19
ular	perwira	0.22
ular	eksekutif	0.22
ular	budak	0.27
ular	mama	0.18
ular	cucu	0.25
ular	bupati	0.09
ular	nelayan	0.25
ular	hantu	0.37
ular	atlet	0.18
ular	isteri	0.23
ular	leader	0.16
ular	pendeta	0.31
ular	direktur	0.09
ular	formasi	0.24
ular	panitia	0.1
ular	aktivis	0.14
ular	official	0.03
ular	jenderal	0.32
ular	kafir	0.21
ular	pilot	0.21
ular	kandidat	0.12
ular	mayat	0.37
ular	wasit	0.13
ular	balita	0.24
ular	pangeran	0.27
ular	asisten	0.1
ular	responden	0.11
ular	juru	0.18
ular	awak	0.17
ular	distributor	0.1
ular	kakek	0.25
ular	profesor	0.12
ular	komandan	0.23
ular	kerabat	0.19
ular	komunis	0.26
ular	teroris	0.25
ular	leluhur	0.24
ular	arsitek	0.18
ular	politisi	0.2
ular	ratu	0.29
ular	pribumi	0.2
ular	desainer	0.18
ular	kapten	0.19
ular	sekutu	0.16
ular	alumni	0.08
ular	sponsor	0.07
ular	master	0.15
ular	spesialis	0.19
ular	atasan	0.1
ular	santri	0.2
ular	sekretaris	0.15
ular	putera	0.17
ular	kritikus	0.13
ular	abang	0.17
ular	oknum	0.23
ular	konsultan	0.13
ular	player	0.17
ular	filsuf	0.11
ular	turis	0.16
ular	monster	0.42
ular	mahluk	0.39
ular	tante	0.12
ular	bidan	0.16
ular	rasul	0.19
ular	iblis	0.39
ular	janda	0.19
ular	jamaah	0.14
ular	fotografer	0.11
ular	elit	0.19
ular	kader	0.18
ular	waris	0.06
ular	insinyur	0.22
ular	subyek	0.18
ular	dukun	0.31
ular	audit	0.08
ular	kru	0.21
ular	sopir	0.14
ular	duta	0.14
ular	doktor	0.17
ular	bubur	0.21
ular	bocah	0.25
ular	driver	0.05
ular	intelijen	0.18
ular	praktisi	0.19
ular	walikota	0.1
ular	obesitas	0.19
ular	siswi	0.15
ular	finalis	0.15
ular	sultan	0.17
ular	panglima	0.25
ular	imigran	0.16
ular	hacker	0.18
ular	puteri	0.23
ular	optimis	0.17
ular	family	0.1
ular	resepsionis	0.15
ular	bajak	0.26
ular	delegasi	0.15
ular	revolusioner	0.13
ular	developer	0.09
ular	keponakan	0.17
ular	teknisi	0.2
ular	jago	0.28
ular	ninja	0.24
ular	kiper	0.24
ular	propaganda	0.13
ular	nasionalis	0.15
ular	netizen	0.15
ular	mahasiswi	0.11
ular	mempelai	0.17
ular	psikolog	0.11
ular	analis	0.14
ular	donor	0.11
ular	striker	0.21
ular	ekonom	0.11
ular	sufi	0.14
ular	tuna	0.16
ular	supir	0.09
ular	konselor	0.2
ular	diplomat	0.14
ular	ksatria	0.19
ular	dalang	0.16
ular	rektor	0.07
ular	inspeksi	0.09
ular	wirausaha	0.17
ular	majikan	0.19
ular	administrator	0.1
ular	ojek	0.2
ular	general	0.09
ular	kapitalis	0.12
ular	suporter	0.06
ular	alim	0.18
ular	mukmin	0.19
ular	siluman	0.44
ular	suster	0.14
ular	guide	0.13
ular	detektif	0.15
ular	jaksa	0.1
ular	agent	0.1
ular	kolektor	0.19
ular	business	0.12
ular	macan	0.46
ular	elite	0.18
ular	pendekar	0.26
ular	pastor	0.13
ular	sanak	0.08
ular	kontributor	0.09
ular	trader	0.13
ular	preman	0.24
ular	mafia	0.23
ular	direksi	0.12
ular	konduktor	0.19
ular	fasilitator	0.13
ular	miss	0.12
ular	kristen	0.24
ular	partisipan	0.11
ular	bibi	0.16
ular	pramuka	0.23
ular	birokrat	0.15
ular	pensiunan	0.16
ular	anarkis	0.05
ular	mentor	0.12
ular	rias	0.13
ular	botani	0.15
ular	programmer	0.18
ular	designer	0.12
ular	hadirin	0.1
ular	jemaah	0.18
ular	narapidana	0.1
ular	kasir	0.08
ular	panutan	0.12
ular	gerombolan	0.26
ular	biksu	0.2
ular	debitur	0.02
ular	supplier	0.18
ular	diktator	0.19
ular	abdi	0.15
ular	sesepuh	0.2
ular	lesbian	0.17
ular	lurah	0.14
ular	satpam	0.15
ular	kurir	0.22
ular	engineer	0.11
ular	migran	0.2
ular	koruptor	0.18
ular	demonstran	0.14
ular	sandera	0.24
ular	astronot	0.19
ular	serdadu	0.23
ular	martir	0.18
ular	kiai	0.18
ular	pramugari	0.2
ular	motivator	0.11
ular	kesatria	0.19
ular	bendahara	0.15
ular	downline	0.08
ular	perawi	0.14
ular	kuli	0.16
ular	kreditur	0
ular	kyai	0.19
ular	biang	0.21
ular	pesimis	0.17
ular	saudagar	0.2
ular	audiens	0.13
ular	dai	0.15
ular	maling	0.24
ular	regulator	0.13
ular	founder	0.05
ular	moderator	0.05
ular	pujangga	0.16
ular	alumnus	0.06
ular	komunikator	0.2
ular	entrepreneur	0.1
ular	redaktur	0.11
ular	separatis	0.17
ular	bujang	0.16
ular	mumi	0.23
ular	independent	0.04
ular	konsul	0.13
ular	tutor	0.09
ular	laskar	0.21
ular	badut	0.22
ular	informan	0.08
ular	mediator	0.16
ular	humas	0.12
ular	psikiater	0.11
ular	otodidak	0.11
ular	cleaning	0.07
ular	indo	0.17
ular	pesepakbola	0.24
ular	filosof	0.11
ular	krama	0.13
ular	brahmana	0.24
ular	simpatisan	0.16
ular	petahana	0.07
ular	musafir	0.15
ular	duda	0.1
ular	eksportir	0.21
ular	guest	0.1
ular	wiraswasta	0.08
ular	nona	0.21
ular	deputi	0.11
ular	buronan	0.18
ular	ateis	0.17
ular	sosiolog	-0.02
ular	narator	0.11
ular	maestro	0.18
ular	perompak	0.28
ular	tabib	0.19
ular	konseli	0.16
ular	woman	0.11
ular	punggawa	0.15
ular	firaun	0.28
ular	humanis	0.04
ular	intel	0.12
ular	tameng	0.2
ular	komunikan	0.17
ular	pengamen	0.13
ular	naturalis	0.16
ular	waria	0.24
ular	technical	0.08
ular	marinir	0.14
ular	bandit	0.21
ular	inspektur	0.18
ular	syetan	0.31
ular	pecundang	0.17
ular	borjuis	0.02
ular	pialang	0.17
ular	ekspatriat	0.14
ular	praja	0.12
ular	miliarder	0.18
ular	satria	0.21
ular	laksamana	0.18
ular	maniak	0.14
ular	transmigran	0.12
ular	blasteran	0.21
ular	mujtahid	0.09
ular	tiran	0.16
ular	decision	0.06
ular	sepuh	0.2
ular	resign	-0
ular	marketer	0.1
ular	prabu	0.23
ular	koboi	0.21
ular	persona	0.16
ular	fighter	0.17
ular	pegiat	0.13
ular	priyayi	0.14
ular	mbok	0.11
ular	agamis	0.12
ular	purnawirawan	0.16
ular	peragawati	0.22
ular	demokrat	0.08
ular	mantri	0.17
ular	syuhada	0.15
ular	sekuriti	0.11
ular	mujahid	0.21
ular	idiot	0.1
ular	demokratik	0.12
ular	salesman	0.1
ular	eyang	0.15
ular	bajingan	0.23
ular	selebritas	0.23
ular	paramedis	0.18
ular	dirigen	0.08
ular	translator	0.08
ular	principal	0
ular	panitera	0.1
ular	panelis	0.09
ular	orator	0.16
ular	mursyid	0.09
ular	algojo	0.19
ular	pawang	0.44
ular	sersan	0.15
ular	rentenir	0.21
ular	kompeni	0.12
ular	superstar	0.2
ular	ekstremis	0.21
ular	perjaka	0.23
ular	comic	0.06
ular	jagal	0.26
ular	diva	0.14
ular	modernis	0.13
ular	sipir	0.19
ular	partisan	0.18
ular	patriot	0.08
ular	habib	0.11
ular	materialis	0.15
ular	inovator	0.2
ular	sahaya	0.22
ular	polwan	0.21
ular	mubaligh	0.14
ular	pemrakarsa	0.12
ular	mahasiwa	0.15
ular	observer	0.14
ular	saintis	0.23
ular	akrobatik	0.27
ular	raden	0.2
ular	volunteer	-0
ular	bintara	0.18
ular	cagub	0.08
ular	kondektur	0.13
ular	opsir	0.17
ular	bodyguard	0.16
ular	negosiator	0.11
ular	agnostik	0.07
ular	angota	0.14
ular	reserse	0.13
ular	teknokrat	0.14
ular	oportunis	0.18
ular	flamboyan	0.11
ular	mucikari	0.15
ular	terperiksa	0.08
ular	biduan	0.14
ular	konstruktivis	0.16
ular	cerpenis	0.15
ular	sinden	0.1
ular	binatu	0.2
ular	kiyai	0.23
ular	romusha	0.16
ular	wapres	0.08
ular	pelayat	0.14
ular	bumiputera	0.17
ular	nyai	0.07
ular	mantu	0.14
ular	bartender	0.14
ular	enterpreneur	0.07
ular	ekstrovert	0.13
ular	formatur	0.12
ular	rohaniawan	0.11
ular	rasionalis	0.2
ular	gigolo	0.16
ular	presidium	0.15
ular	upline	0.03
ular	asesor	0.07
ular	nahkoda	0.15
ular	franchisee	0.1
ular	evaluator	0.07
ular	porter	0.12
ular	sensei	0.08
ular	buzzer	0.06
ular	lover	0.1
ular	sayyid	0.06
ular	keparat	0.3
ular	marsekal	0.2
ular	kontrolir	0.13
ular	mubalig	0.14
ular	organisator	0.06
ular	balerina	0.2
ular	selebgram	0.07
ular	bumiputra	0.17
ular	kopral	0.2
ular	kalifah	0.24
ular	perias	0.17
ular	arsiparis	0.08
ular	gentlemen	0.04
ular	waiter	0.07
ular	loper	0.15
ular	waliyullah	0.17
ular	marxis	0.08
ular	liberalis	0.18
ular	judoka	0.08
ular	businessman	0.15
ular	syaman	0.18
ular	widyaiswara	0.14
ular	learner	0.07
ular	ginekolog	0.11
ular	residivis	0.19
ular	tumenggung	0.08
ular	ketum	0.17
ular	murabbi	0.06
ular	wagub	0.06
ular	vlogger	0.13
ular	kapolda	0.19
ular	kacung	0.15
ular	koleris	0.17
ular	moralis	0.15
ular	propagandis	0.1
ular	voter	0.03
ular	adopter	0.14
ular	inlander	0.04
ular	peresensi	0.09
ular	klinisi	0.12
ular	jongos	0.21
ular	mayoret	0.24
ular	devi	0.18
ular	waskita	0.25
ular	ballerina	0.13
ular	enterpreneurship	0.14
ular	jugun	0.05
ular	mukminah	0.2
ular	teungku	0.18
ular	mandataris	0.2
ular	reformer	0.12
ular	grader	0.11
ular	sekularis	0.19
ular	filosuf	0.14
ular	konservator	0.18
ular	madam	0.17
ular	masbuk	-0
ular	cendikia	0.17
ular	validator	0.13
ular	terroris	0.15
ular	duchess	0.03
ular	meneer	0.12
ular	godfather	0.2
ular	assessor	0.03
ular	paramedik	0.2
ular	egoistik	0.2
ular	floris	0.2
ular	biduanita	0.2
ular	clairvoyance	0.13
ular	bhiksuni	0.2
ular	evangelist	0.09
ular	gatekeeper	0.07
ular	diktaktor	0.2
ular	ekspat	0.13
ular	inspektor	0.27
ular	superintendent	0.08
ular	foreman	0.18
ular	golfer	0.05
ular	sebatangkara	0.33
ular	herpetolog	0.38
ular	strategist	0.06
ular	selebtwit	0.15
ular	achiever	0.08
ular	hispanik	0.3
ular	ghostwriter	0.12
ular	nulipara	0.14
ular	legalis	0.18
ular	networker	0.11
ular	monetaris	0.16
ular	pamongpraja	0.21
ular	pengibing	0.26
ular	taekwondoin	0.13
ular	paedofil	0.19
ular	campers	0.18
ular	pramusiwi	0.13
ular	wirausahaan	0.23
ular	kooperator	0.21
ular	perempuaan	0.29
ular	markonis	0.26
ular	sadomasokis	0.15
ular	mushalli	0.23
ular	mubayyin	0.11
ular	koder	0.21
ular	laksmana	0.23
ular	nonpartisipan	0.09
ular	kristalografer	0.19
ular	marbut	0.16
ular	snowboarder	0.17
ular	crossline	0.08
ular	murabi	0.21
ular	postrukturalis	0.21
ular	budayan	0.27
ular	penaluk	0.38
ular	propagandais	0.12
ular	khatamul	0.15
ular	controlleur	0.17
jantan	orang	0.32
jantan	sendiri	0.23
jantan	diri	0.27
jantan	manusia	0.35
jantan	wanita	0.41
jantan	anggota	0.21
jantan	siswa	0.23
jantan	pihak	0.21
jantan	pria	0.46
jantan	guru	0.22
jantan	perempuan	0.39
jantan	teman	0.18
jantan	warga	0.2
jantan	bayi	0.3
jantan	mahasiswa	0.18
jantan	dokter	0.15
jantan	internet	0.09
jantan	raja	0.34
jantan	rakyat	0.21
jantan	ahli	0.18
jantan	tokoh	0.2
jantan	tenaga	0.2
jantan	kaum	0.29
jantan	istri	0.28
jantan	militer	0.21
jantan	gadis	0.28
jantan	dewasa	0.44
jantan	suami	0.26
jantan	calon	0.3
jantan	asing	0.22
jantan	ayah	0.25
jantan	tamu	0.16
jantan	remaja	0.28
jantan	umat	0.25
jantan	mantan	0.16
jantan	publik	0.16
jantan	korban	0.23
jantan	konsumen	0.21
jantan	putra	0.26
jantan	saudara	0.19
jantan	putri	0.24
jantan	presiden	0.18
jantan	makhluk	0.34
jantan	pasien	0.16
jantan	polisi	0.24
jantan	sobat	0.16
jantan	sahabat	0.2
jantan	staf	0.1
jantan	aktor	0.26
jantan	ulama	0.23
jantan	artis	0.22
jantan	lawan	0.32
jantan	kontak	0.12
jantan	lelaki	0.43
jantan	murid	0.22
jantan	ketua	0.2
jantan	wakil	0.23
jantan	pegawai	0.18
jantan	musuh	0.24
jantan	adik	0.21
jantan	dewa	0.32
jantan	mas	0.19
jantan	kakak	0.25
jantan	produsen	0.21
jantan	menteri	0.18
jantan	mitra	0.17
jantan	raksasa	0.35
jantan	blogger	0.14
jantan	manajer	0.17
jantan	dosen	0.18
jantan	sutradara	0.13
jantan	buruh	0.18
jantan	nenek	0.19
jantan	induk	0.44
jantan	rekan	0.19
jantan	tetangga	0.19
jantan	kuasa	0.22
jantan	bandar	0.19
jantan	malaikat	0.24
jantan	gubernur	0.27
jantan	prajurit	0.25
jantan	admin	0.07
jantan	tukang	0.19
jantan	user	0.07
jantan	operator	0.14
jantan	pakar	0.17
jantan	wartawan	0.09
jantan	pacar	0.25
jantan	produser	0.17
jantan	senior	0.26
jantan	wali	0.22
jantan	saksi	0.18
jantan	kawan	0.2
jantan	hamba	0.23
jantan	seniman	0.2
jantan	musisi	0.25
jantan	hakim	0.22
jantan	kaisar	0.2
jantan	famili	0.2
jantan	pahlawan	0.21
jantan	sarjana	0.13
jantan	investor	0.16
jantan	haji	0.18
jantan	perwira	0.17
jantan	eksekutif	0.22
jantan	budak	0.33
jantan	mama	0.16
jantan	cucu	0.18
jantan	bupati	0.19
jantan	nelayan	0.17
jantan	hantu	0.23
jantan	atlet	0.2
jantan	isteri	0.27
jantan	leader	0.12
jantan	pendeta	0.28
jantan	direktur	0.09
jantan	formasi	0.14
jantan	panitia	0.18
jantan	aktivis	0.17
jantan	official	0.1
jantan	jenderal	0.22
jantan	kafir	0.22
jantan	pilot	0.1
jantan	kandidat	0.25
jantan	mayat	0.19
jantan	wasit	0.14
jantan	balita	0.13
jantan	pangeran	0.25
jantan	asisten	0.12
jantan	responden	0.12
jantan	juru	0.12
jantan	awak	0.09
jantan	distributor	0.16
jantan	kakek	0.19
jantan	profesor	0.13
jantan	komandan	0.21
jantan	kerabat	0.21
jantan	komunis	0.19
jantan	teroris	0.16
jantan	leluhur	0.22
jantan	arsitek	0.14
jantan	politisi	0.23
jantan	ratu	0.26
jantan	pribumi	0.24
jantan	desainer	0.09
jantan	kapten	0.1
jantan	sekutu	0.24
jantan	alumni	0.13
jantan	sponsor	0.07
jantan	master	0.16
jantan	spesialis	0.13
jantan	atasan	0.16
jantan	santri	0.24
jantan	sekretaris	0.19
jantan	putera	0.21
jantan	kritikus	0.16
jantan	abang	0.24
jantan	oknum	0.16
jantan	konsultan	0.16
jantan	player	0.13
jantan	filsuf	0.2
jantan	turis	0.17
jantan	monster	0.23
jantan	mahluk	0.33
jantan	tante	0.14
jantan	bidan	0.07
jantan	rasul	0.14
jantan	iblis	0.3
jantan	janda	0.26
jantan	jamaah	0.2
jantan	fotografer	0.15
jantan	elit	0.2
jantan	kader	0.22
jantan	waris	0.14
jantan	insinyur	0.13
jantan	subyek	0.2
jantan	dukun	0.27
jantan	audit	0.07
jantan	kru	0.08
jantan	sopir	0.16
jantan	duta	0.16
jantan	doktor	0.13
jantan	bubur	0.15
jantan	bocah	0.24
jantan	driver	0.18
jantan	intelijen	0.2
jantan	praktisi	0.12
jantan	walikota	0.21
jantan	obesitas	0.2
jantan	siswi	0.19
jantan	finalis	0.17
jantan	sultan	0.25
jantan	panglima	0.28
jantan	imigran	0.19
jantan	hacker	0.11
jantan	puteri	0.19
jantan	optimis	0.19
jantan	family	0.11
jantan	resepsionis	0.13
jantan	bajak	0.15
jantan	delegasi	0.13
jantan	revolusioner	0.18
jantan	developer	0.1
jantan	keponakan	0.2
jantan	teknisi	0.17
jantan	jago	0.41
jantan	ninja	0.15
jantan	kiper	0.18
jantan	propaganda	0.12
jantan	nasionalis	0.25
jantan	netizen	0.12
jantan	mahasiswi	0.15
jantan	mempelai	0.31
jantan	psikolog	0.19
jantan	analis	0.09
jantan	donor	0.21
jantan	striker	0.19
jantan	ekonom	0.16
jantan	sufi	0.17
jantan	tuna	0.23
jantan	supir	0.14
jantan	konselor	0.2
jantan	diplomat	0.11
jantan	ksatria	0.28
jantan	dalang	0.17
jantan	rektor	0.14
jantan	inspeksi	0.1
jantan	wirausaha	0.12
jantan	majikan	0.22
jantan	administrator	0.11
jantan	ojek	0.08
jantan	general	0.07
jantan	kapitalis	0.21
jantan	suporter	0.16
jantan	alim	0.23
jantan	mukmin	0.23
jantan	siluman	0.23
jantan	suster	0.05
jantan	guide	0.1
jantan	detektif	0.24
jantan	jaksa	0.21
jantan	agent	0.05
jantan	kolektor	0.22
jantan	business	0.05
jantan	macan	0.34
jantan	elite	0.15
jantan	pendekar	0.22
jantan	pastor	0.22
jantan	sanak	0.17
jantan	kontributor	0.08
jantan	trader	0.18
jantan	preman	0.19
jantan	mafia	0.23
jantan	direksi	0.13
jantan	konduktor	0.24
jantan	fasilitator	0.14
jantan	miss	0.11
jantan	kristen	0.21
jantan	partisipan	0.19
jantan	bibi	0.18
jantan	pramuka	0.26
jantan	birokrat	0.21
