noun_w_orang	noun_w_orang_only	cossim
kepala	pengunjuk	0.21
kepala	penyembuh	0.24
kepala	rohaniwan	0.3
kepala	pemanah	0.28
kepala	firaun	0.23
kepala	penyelidik	0.24
kepala	penampil	0.23
kepala	peranakan	0.19
kepala	marinir	0.18
kepala	suruhan	0.24
kepala	inspektur	0.37
kepala	pialang	0.27
kepala	miliarder	0.17
kepala	satria	0.13
kepala	usahawan	0.27
kepala	pelapor	0.22
kepala	pemahat	0.24
kepala	penunggu	0.24
kepala	penurut	0.23
kepala	pengusul	0.22
kepala	pemimpi	0.24
kepala	penyusup	0.23
kepala	pemungut	0.32
kepala	penceramah	0.2
kepala	penggarap	0.24
kepala	pelupa	0.2
kepala	perupa	0.1
kepala	panelis	0.21
kepala	penyendiri	0.22
kepala	pemateri	0.23
kepala	penggali	0.23
kepala	penukar	0.16
kepala	penyabar	0.22
kepala	habib	0.12
kepala	pelempar	0.27
kepala	pemborong	0.21
kepala	pendemo	0.23
kepala	pencerita	0.24
kepala	penyelundup	0.16
kepala	penganggur	0.22
kepala	penggiling	0.27
kepala	penterjemah	0.2
kepala	pengulas	0.16
kepala	penagih	0.17
kepala	hartawan	0.29
kepala	perumus	0.28
kepala	wapres	0.23
kepala	peniup	0.2
kepala	penggalang	0.25
kepala	pembenci	0.21
kepala	pengkaji	0.19
kepala	pembebas	0.22
kepala	pemetik	0.22
kepala	penjilat	0.28
kepala	pencabut	0.3
kepala	peramah	0.16
kepala	pengukir	0.22
kepala	pengejar	0.24
kepala	pemerah	0.31
kepala	wiraswastawan	0.22
kepala	pemulia	0.2
kepala	penendang	0.33
kepala	penyimak	0.17
kepala	pelestari	0.23
kepala	penjemput	0.25
kepala	pembaru	0.21
kepala	marxis	0.12
kepala	penghayat	0.21
kepala	pengadu	0.28
kepala	pemasak	0.25
kepala	pembobol	0.21
kepala	penggemblengan	0.22
kepala	penghasut	0.24
kepala	penderma	0.28
kepala	pemaksa	0.22
kepala	peragu	0.24
kepala	pengekor	0.19
kepala	perayu	0.24
kepala	pendebat	0.23
kepala	penyuara	0.28
kepala	pemimpinan	0.37
kepala	penghadang	0.25
kepala	pengasah	0.3
kepala	madam	0.23
kepala	pengutang	0.22
kepala	pembisik	0.34
kepala	pengetuk	0.38
kepala	pemberang	0.35
kepala	peneguh	0.24
kepala	pewirausaha	0.2
kepala	pencuriga	0.32
kepala	pengalah	0.35
kepala	pengalasan	0.44
kepala	pengamuk	0.32
bumi	pengguna	0.13
bumi	politik	0.31
bumi	wisatawan	0.19
bumi	teman	0.12
bumi	bangsa	0.42
bumi	penelitian	0.19
bumi	batu	0.43
bumi	warga	0.23
bumi	perangkat	0.28
bumi	model	0.19
bumi	pasangan	0.19
bumi	bayi	0.28
bumi	penulis	0.16
bumi	mahasiswa	0.16
bumi	dokter	0.09
bumi	internet	0.31
bumi	pemimpin	0.29
bumi	raja	0.31
bumi	peserta	0.18
bumi	rakyat	0.4
bumi	ahli	0.21
bumi	tokoh	0.2
bumi	pasukan	0.27
bumi	tenaga	0.27
bumi	kaum	0.29
bumi	istri	0.18
bumi	militer	0.29
bumi	karakter	0.19
bumi	pengunjung	0.16
bumi	gadis	0.21
bumi	penderita	0.2
bumi	suami	0.21
bumi	pembelajaran	0.2
bumi	calon	0.11
bumi	ayah	0.19
bumi	tamu	0.18
bumi	pelayanan	0.18
bumi	individu	0.17
bumi	remaja	0.17
bumi	umat	0.45
bumi	mantan	0.07
bumi	kehilangan	0.3
bumi	matahari	0.54
bumi	tipe	0.18
bumi	keturunan	0.31
bumi	burung	0.31
bumi	pemilik	0.22
bumi	korban	0.23
bumi	konsumen	0.19
bumi	putra	0.19
bumi	saudara	0.25
bumi	manajemen	0.21
bumi	agen	0.18
bumi	penyanyi	0.16
bumi	tentara	0.25
bumi	objek	0.33
bumi	generasi	0.31
bumi	karyawan	0.13
bumi	putri	0.19
bumi	umur	0.25
bumi	presiden	0.28
bumi	pajak	0.29
bumi	pelanggan	0.14
bumi	makhluk	0.49
bumi	kelahiran	0.29
bumi	ujung	0.36
bumi	pasien	0.16
bumi	kelapa	0.37
bumi	perdagangan	0.33
bumi	petani	0.25
bumi	polisi	0.12
bumi	luka	0.25
bumi	pekerja	0.19
bumi	kepercayaan	0.21
bumi	suhu	0.35
bumi	pemuda	0.25
bumi	sahabat	0.2
bumi	staf	0.03
bumi	radio	0.25
bumi	penumpang	0.22
bumi	pimpinan	0.17
bumi	kampung	0.28
bumi	pembaca	0.18
bumi	kekurangan	0.24
bumi	aktor	0.13
bumi	ulama	0.24
bumi	artis	0.16
bumi	pejabat	0.22
bumi	kontak	0.22
bumi	lelaki	0.27
bumi	murid	0.19
bumi	campuran	0.27
bumi	pelaku	0.14
bumi	peneliti	0.17
bumi	ketua	0.13
bumi	pengusaha	0.22
bumi	wakil	0.29
bumi	pegawai	0.15
bumi	pendukung	0.22
bumi	petunjuk	0.16
bumi	pemenang	0.14
bumi	musuh	0.29
bumi	adik	0.13
bumi	petugas	0.07
bumi	dewa	0.33
bumi	perbaikan	0.22
bumi	pelatih	0.13
bumi	pedagang	0.2
bumi	pelajar	0.16
bumi	biji	0.39
bumi	pengurus	0.15
bumi	jurusan	0.18
bumi	ilmuwan	0.33
bumi	kakak	0.12
bumi	pendiri	0.18
bumi	produsen	0.23
bumi	menteri	0.2
bumi	profesi	0.15
bumi	mitra	0.13
bumi	raksasa	0.39
bumi	angkatan	0.26
bumi	manajer	0.09
bumi	dosen	0.14
bumi	sasaran	0.22
bumi	pembuat	0.19
bumi	sutradara	0.11
bumi	buruh	0.19
bumi	penjual	0.18
bumi	pengganti	0.22
bumi	nenek	0.21
bumi	induk	0.26
bumi	rekan	0.11
bumi	perwakilan	0.14
bumi	lulusan	0.12
bumi	tetangga	0.24
bumi	kuasa	0.26
bumi	bandar	0.21
bumi	terapi	0.11
bumi	pembeli	0.16
bumi	malaikat	0.36
bumi	penerima	0.22
bumi	gubernur	0.24
bumi	prajurit	0.19
bumi	tukang	0.18
bumi	operator	0.18
bumi	pakar	0.16
bumi	wartawan	0.12
bumi	pacar	0.1
bumi	pergerakan	0.34
bumi	produser	0.15
bumi	senior	0.17
bumi	wali	0.19
bumi	saksi	0.19
bumi	kawan	0.18
bumi	hamba	0.25
bumi	obyek	0.32
bumi	pemegang	0.24
bumi	seniman	0.14
bumi	dewan	0.19
bumi	penyedia	0.2
bumi	penjaga	0.22
bumi	hakim	0.19
bumi	kaisar	0.27
bumi	pencari	0.26
bumi	famili	0.15
bumi	pahlawan	0.21
bumi	pembawa	0.21
bumi	undangan	0.16
bumi	cadangan	0.3
bumi	pemeran	0.13
bumi	investor	0.17
bumi	perwira	0.1
bumi	bangsawan	0.22
bumi	legenda	0.21
bumi	pembantu	0.16
bumi	pengarang	0.15
bumi	eksekutif	0.19
bumi	budak	0.21
bumi	mama	0.18
bumi	kerangka	0.24
bumi	pengelola	0.19
bumi	cucu	0.26
bumi	tambang	0.4
bumi	nelayan	0.21
bumi	hantu	0.24
bumi	atlet	0.13
bumi	isteri	0.21
bumi	pendeta	0.2
bumi	pejuang	0.23
bumi	tahanan	0.15
bumi	pengikut	0.15
bumi	direktur	0.11
bumi	rombongan	0.17
bumi	politikus	0.16
bumi	formasi	0.21
bumi	panitia	0.09
bumi	aktivis	0.15
bumi	jenderal	0.17
bumi	pengajar	0.16
bumi	pilot	0.13
bumi	kandidat	0.16
bumi	mayat	0.26
bumi	subjek	0.18
bumi	pendidik	0.18
bumi	wasit	0.07
bumi	balita	0.17
bumi	penghuni	0.39
bumi	pangeran	0.25
bumi	pengembang	0.18
bumi	asisten	0.05
bumi	responden	0.09
bumi	juru	0.11
bumi	jajaran	0.19
bumi	awak	0.22
bumi	distributor	0.21
bumi	kakek	0.22
bumi	pembuka	0.2
bumi	profesor	0.15
bumi	penari	0.15
bumi	pemberi	0.2
bumi	komandan	0.19
bumi	kerabat	0.21
bumi	pelayan	0.14
bumi	komunis	0.27
bumi	teroris	0.22
bumi	pendatang	0.2
bumi	arsitek	0.14
bumi	politisi	0.17
bumi	ratu	0.24
bumi	pembunuh	0.16
bumi	penyelenggara	0.18
bumi	turunan	0.23
bumi	pelukis	0.12
bumi	desainer	0.11
bumi	utusan	0.3
bumi	kapten	0.17
bumi	pembiayaan	0.18
bumi	pengacara	0.07
bumi	sekutu	0.22
bumi	alumni	0.12
bumi	perawat	0.07
bumi	penganut	0.21
bumi	sponsor	0.13
bumi	atasan	0.11
bumi	pengamat	0.22
bumi	vokalis	0.05
bumi	santri	0.1
bumi	sekretaris	0.08
bumi	jurnalis	0.14
bumi	kritikus	0.09
bumi	penghubung	0.23
bumi	pesaing	0.14
bumi	pengawas	0.16
bumi	oknum	0.15
bumi	penjahat	0.23
bumi	pelaksana	0.19
bumi	konsultan	0.08
bumi	kebangsaan	0.21
bumi	pembicara	0.09
bumi	turis	0.21
bumi	bidan	0.03
bumi	rasul	0.29
bumi	iblis	0.34
bumi	demonstrasi	0.23
bumi	janda	0.12
bumi	pengantar	0.14
bumi	elit	0.2
bumi	kader	0.1
bumi	waris	0.22
bumi	insinyur	0.18
bumi	dukun	0.14
bumi	audit	0.13
bumi	pendengar	0.16
bumi	pendamping	0.15
bumi	duta	0.21
bumi	doktor	0.11
bumi	bubur	0.23
bumi	pewaris	0.27
bumi	intelijen	0.19
bumi	praktisi	0.08
bumi	pengungsi	0.19
bumi	walikota	0.2
bumi	finalis	0.16
bumi	pengendara	0.17
bumi	pencuri	0.17
bumi	panglima	0.2
bumi	imigran	0.16
bumi	pemburu	0.21
bumi	pengawal	0.14
bumi	penemu	0.19
bumi	resepsionis	0.08
bumi	delegasi	0.19
bumi	pengemudi	0.1
bumi	penerjemah	0.06
bumi	pemandu	0.11
bumi	tawanan	0.21
bumi	penegak	0.19
bumi	spektrum	0.27
bumi	penutur	0.08
bumi	penyihir	0.17
bumi	keponakan	0.11
bumi	teknisi	0.12
bumi	jago	0.11
bumi	kiper	0.12
bumi	pelamar	0.12
bumi	pemasok	0.2
bumi	propaganda	0.16
bumi	penanda	0.19
bumi	pemikir	0.17
bumi	saingan	0.16
bumi	pembimbing	0.1
bumi	petinggi	0.2
bumi	pelaut	0.22
bumi	pengrajin	0.13
bumi	analis	0.04
bumi	striker	0.15
bumi	ekonom	0.18
bumi	tuna	0.11
bumi	langganan	0.15
bumi	pencinta	0.22
bumi	supir	0.1
bumi	kenalan	0.14
bumi	penyidik	0.08
bumi	pelacur	0.14
bumi	ksatria	0.11
bumi	pengirim	0.2
bumi	dalang	0.12
bumi	perusak	0.29
bumi	wirausaha	0.13
bumi	majikan	0.11
bumi	administrator	0.04
bumi	pucuk	0.23
bumi	pendiam	0.12
bumi	kapitalis	0.24
bumi	agensi	0.19
bumi	mukmin	0.28
bumi	pemeluk	0.23
bumi	detektif	0.08
bumi	penikmat	0.2
bumi	jaksa	0.11
bumi	pemangku	0.21
bumi	perampok	0.16
bumi	pelarian	0.13
bumi	kolektor	0.12
bumi	macan	0.16
bumi	pengidap	0.06
bumi	preman	0.08
bumi	penunjuk	0.21
bumi	pemuka	0.17
bumi	pengemis	0.22
bumi	direksi	0.14
bumi	pemusik	0.13
bumi	sukarelawan	0.13
bumi	fasilitator	0.06
bumi	kristen	0.28
bumi	penerbang	0.18
bumi	bibi	0.12
bumi	pejalan	0.23
bumi	pramuka	0.21
bumi	petinju	0.12
bumi	penyandang	0.15
bumi	penanggung	0.16
