noun_w_ekor	noun_w_orang	cossim
keledai	komunis	0.12
keledai	teroris	0.13
keledai	pendatang	0.13
keledai	arsitek	0.07
keledai	politisi	0.19
keledai	ratu	0.17
keledai	pembunuh	0.16
keledai	penyelenggara	0.12
keledai	turunan	0.17
keledai	pelukis	0.14
keledai	desainer	0.14
keledai	utusan	0.21
keledai	kapten	0.08
keledai	pembiayaan	0.17
keledai	pengacara	0.16
keledai	sekutu	0.11
keledai	alumni	0.07
keledai	perawat	0.12
keledai	penganut	0.04
keledai	sponsor	0.02
keledai	atasan	0.06
keledai	pengamat	0.09
keledai	vokalis	-0
keledai	santri	0.17
keledai	sekretaris	0.15
keledai	jurnalis	0.15
keledai	kritikus	0.13
keledai	penghubung	0.19
keledai	pesaing	0.09
keledai	pengawas	0.16
keledai	oknum	0.12
keledai	penjahat	0.19
keledai	pelaksana	0.09
keledai	konsultan	0.09
keledai	kebangsaan	0.15
keledai	pembicara	0.15
keledai	turis	0.2
keledai	bidan	0.05
keledai	rasul	0.23
keledai	iblis	0.3
keledai	demonstrasi	0.11
keledai	janda	0.17
keledai	pengantar	0.27
keledai	elit	0.07
keledai	kader	0.1
keledai	waris	0.08
keledai	insinyur	0.19
keledai	dukun	0.16
keledai	audit	0.05
keledai	pendengar	0.2
keledai	pendamping	0.16
keledai	duta	0.09
keledai	doktor	0.07
keledai	bubur	0.23
keledai	pewaris	0.12
keledai	intelijen	0.04
keledai	praktisi	0.05
keledai	pengungsi	0.08
keledai	walikota	0.15
keledai	finalis	0.08
keledai	pengendara	0.32
keledai	pencuri	0.23
keledai	panglima	0.13
keledai	imigran	0.23
keledai	pemburu	0.2
keledai	pengawal	0.17
keledai	penemu	0.17
keledai	resepsionis	0.05
keledai	delegasi	0.14
keledai	pengemudi	0.25
keledai	penerjemah	0.17
keledai	pemandu	0.17
keledai	tawanan	0.25
keledai	penegak	0.1
keledai	spektrum	0.1
keledai	penutur	0.06
keledai	penyihir	0.25
keledai	keponakan	0.16
keledai	teknisi	0.07
keledai	jago	0.21
keledai	kiper	0.1
keledai	pelamar	0.13
keledai	pemasok	0.11
keledai	propaganda	0.12
keledai	penanda	0.09
keledai	pemikir	0.17
keledai	saingan	0.08
keledai	pembimbing	0.04
keledai	petinggi	0.08
keledai	pelaut	0.17
keledai	pengrajin	0.1
keledai	analis	0.08
keledai	striker	0.08
keledai	ekonom	0.13
keledai	tuna	0.17
keledai	langganan	0.13
keledai	pencinta	0.13
keledai	supir	0.24
keledai	kenalan	0.06
keledai	penyidik	0.09
keledai	pelacur	0.27
keledai	ksatria	0.18
keledai	pengirim	0.17
keledai	dalang	0.05
keledai	perusak	0.17
keledai	wirausaha	0.11
keledai	majikan	0.19
keledai	administrator	0.1
keledai	pucuk	0.1
keledai	pendiam	0.12
keledai	kapitalis	0.13
keledai	agensi	0.01
keledai	mukmin	0.18
keledai	pemeluk	0.1
keledai	detektif	0.08
keledai	penikmat	0.13
keledai	jaksa	0.08
keledai	pemangku	0.07
keledai	perampok	0.21
keledai	pelarian	0.15
keledai	kolektor	0.15
keledai	macan	0.23
keledai	pengidap	0.11
keledai	preman	0.14
keledai	penunjuk	0.13
keledai	pemuka	0.16
keledai	pengemis	0.23
keledai	direksi	0.02
keledai	pemusik	0.19
keledai	sukarelawan	0.16
keledai	fasilitator	0.13
keledai	kristen	0.16
keledai	penerbang	0.12
keledai	bibi	0.14
keledai	pejalan	0.25
keledai	pramuka	0.08
keledai	petinju	0.16
keledai	penyandang	0.17
keledai	penanggung	0.13
keledai	penolong	0.2
keledai	botani	0.09
keledai	jagoan	0.18
keledai	penembak	0.13
keledai	penipu	0.15
keledai	jemaah	0.14
keledai	debitur	0.11
keledai	diktator	0.15
keledai	penyelamat	0.15
keledai	abdi	0.13
keledai	lurah	0.11
keledai	pendaftar	0.1
keledai	milisi	0.16
keledai	pelari	0.22
keledai	pengiring	0.18
keledai	penata	0.04
keledai	pengambil	0.17
keledai	penuntut	0.16
keledai	demonstran	0.15
keledai	sandera	0.15
keledai	pembina	0.05
keledai	astronot	0.2
keledai	serdadu	0.22
keledai	tanggungan	0.15
keledai	pencetus	0.02
keledai	pemangsa	0.15
keledai	bendahara	0.18
keledai	penyebar	0.06
keledai	kuli	0.24
keledai	kreditur	0.06
keledai	pemesan	0.09
keledai	biang	0.14
keledai	dermawan	0.11
keledai	pemeriksa	0.12
keledai	negarawan	0.07
keledai	pengukur	0.14
keledai	penambang	0.21
keledai	pembajak	0.16
keledai	budayawan	0.06
keledai	perekam	0.11
keledai	penyayang	0.18
keledai	pemukul	0.14
keledai	perencana	0.12
keledai	pengumpul	0.17
keledai	separatis	0.08
keledai	mumi	0.2
keledai	wirausahawan	0.1
keledai	penangkap	0.19
keledai	informan	0.02
keledai	humas	0.06
keledai	penyelam	0.11
keledai	pemasar	0.08
keledai	pemalas	0.25
keledai	penarik	0.27
keledai	pengembara	0.22
keledai	cleaning	0.04
keledai	gerilyawan	0.07
keledai	penggagas	0.06
keledai	duda	0.15
keledai	penyembah	0.2
keledai	penilai	0.14
keledai	penguji	0.16
keledai	eksportir	0.21
keledai	wiraswasta	0.04
keledai	nona	0.21
keledai	deputi	0.08
keledai	pengunjuk	0.06
keledai	penyembuh	0.09
keledai	rohaniwan	0.11
keledai	pemanah	0.21
keledai	firaun	0.24
keledai	penyelidik	0.04
keledai	penampil	0.12
keledai	peranakan	0.23
keledai	marinir	0.03
keledai	suruhan	0.11
keledai	inspektur	0.08
keledai	pialang	0.16
keledai	miliarder	0.16
keledai	satria	0.14
keledai	usahawan	0.1
keledai	pelapor	0.06
keledai	pemahat	0.24
keledai	penunggu	0.15
keledai	penurut	0.25
keledai	pengusul	0.11
keledai	pemimpi	0.12
keledai	penyusup	0.08
keledai	pemungut	0.25
keledai	penceramah	0.15
keledai	penggarap	0.18
keledai	pelupa	0.27
keledai	perupa	0.08
keledai	panelis	0.13
keledai	penyendiri	0.15
keledai	pemateri	0.12
keledai	penggali	0.28
keledai	penukar	0.21
keledai	penyabar	0.17
keledai	habib	0.06
keledai	pelempar	0.18
keledai	pemborong	0.1
keledai	pendemo	0.09
keledai	pencerita	0.22
keledai	penyelundup	0.15
keledai	penganggur	0.14
keledai	penggiling	0.29
keledai	penterjemah	0.24
keledai	pengulas	0.06
keledai	penagih	0.13
keledai	hartawan	0.24
keledai	perumus	0.14
keledai	wapres	0.14
keledai	peniup	0.13
keledai	penggalang	0.1
keledai	pembenci	0.2
keledai	pengkaji	0.09
keledai	pembebas	0.2
keledai	pemetik	0.13
keledai	penjilat	0.15
keledai	pencabut	0.18
keledai	peramah	0.15
keledai	pengukir	0.15
keledai	pengejar	0.2
keledai	pemerah	0.25
keledai	wiraswastawan	0.1
keledai	pemulia	0.2
keledai	penendang	0.15
keledai	penyimak	0.13
keledai	pelestari	0.13
keledai	penjemput	0.2
keledai	pembaru	0.19
keledai	marxis	0.03
keledai	penghayat	0.04
keledai	pengadu	0.22
keledai	pemasak	0.15
keledai	pembobol	0.11
keledai	penggemblengan	0.05
keledai	penghasut	0.2
keledai	penderma	0.19
keledai	pemaksa	0.09
keledai	peragu	0.19
keledai	pengekor	0.25
keledai	perayu	0.26
keledai	pendebat	0.21
keledai	penyuara	0.19
keledai	pemimpinan	0.13
keledai	penghadang	0.16
keledai	pengasah	0.18
keledai	madam	0.17
keledai	pengutang	0.2
keledai	pembisik	0.16
keledai	pengetuk	0.2
keledai	pemberang	0.27
keledai	peneguh	0.22
keledai	pewirausaha	0.1
keledai	pencuriga	0.15
keledai	pengalah	0.19
keledai	pengalasan	0.21
keledai	pengamuk	0.22
belalang	dalam	0.16
belalang	tahun	0.12
belalang	orang	0.25
belalang	saat	0.18
belalang	anak	0.18
belalang	tempat	0.18
belalang	diri	0.13
belalang	manusia	0.29
belalang	hasil	0.2
belalang	masyarakat	0.15
belalang	kelas	0.18
belalang	hidup	0.18
belalang	wanita	0.15
belalang	anggota	0.17
belalang	keluarga	0.12
belalang	data	0.14
belalang	ibu	0.11
belalang	kelompok	0.19
belalang	jam	0.14
belalang	tim	0.15
belalang	pemain	0.2
belalang	kulit	0.21
belalang	bisnis	0.07
belalang	siswa	0.2
belalang	pihak	0.1
belalang	pria	0.18
belalang	media	0.16
belalang	penduduk	0.19
belalang	guru	0.21
belalang	perempuan	0.14
belalang	kepala	0.16
belalang	bumi	0.23
belalang	pengguna	0.2
belalang	politik	0.1
belalang	wisatawan	0.12
belalang	teman	0.16
belalang	bangsa	0.23
belalang	penelitian	0.13
belalang	batu	0.27
belalang	warga	0.18
belalang	perangkat	0.14
belalang	model	0.21
belalang	pasangan	0.13
belalang	bayi	0.13
belalang	penulis	0.16
belalang	mahasiswa	0.2
belalang	dokter	0.04
belalang	internet	0.07
belalang	pemimpin	0.16
belalang	raja	0.22
belalang	peserta	0.16
belalang	rakyat	0.18
belalang	ahli	0.2
belalang	tokoh	0.11
belalang	pasukan	0.25
belalang	tenaga	0.22
belalang	kaum	0.19
belalang	istri	0.12
belalang	militer	0.14
belalang	karakter	0.12
belalang	pengunjung	0.11
belalang	gadis	0.19
belalang	penderita	0.2
belalang	suami	0.08
belalang	pembelajaran	0.18
belalang	calon	0.13
belalang	ayah	0.12
belalang	tamu	0.13
belalang	pelayanan	0.07
belalang	individu	0.18
belalang	remaja	0.15
belalang	umat	0.21
belalang	mantan	0.12
belalang	kehilangan	0.15
belalang	matahari	0.29
belalang	tipe	0.14
belalang	keturunan	0.11
belalang	burung	0.35
belalang	pemilik	0.1
belalang	korban	0.19
belalang	konsumen	0.16
belalang	putra	0.09
belalang	saudara	0.13
belalang	manajemen	0.12
belalang	agen	0.14
belalang	penyanyi	0.21
belalang	tentara	0.23
belalang	objek	0.15
belalang	generasi	0.16
belalang	karyawan	0.13
belalang	putri	0.1
belalang	umur	0.13
belalang	presiden	0.07
belalang	pajak	0.21
belalang	pelanggan	0.11
belalang	makhluk	0.3
belalang	kelahiran	0.07
belalang	ujung	0.16
belalang	pasien	0.06
belalang	kelapa	0.3
belalang	perdagangan	0.09
belalang	petani	0.27
belalang	polisi	0.14
belalang	luka	0.13
belalang	pekerja	0.22
belalang	kepercayaan	0.05
belalang	suhu	0.05
belalang	pemuda	0.24
belalang	sahabat	0.16
belalang	staf	0.03
belalang	radio	0.08
belalang	penumpang	0.16
belalang	pimpinan	0.1
belalang	kampung	0.18
belalang	pembaca	0.12
belalang	kekurangan	0.25
belalang	aktor	0.12
belalang	ulama	0.13
belalang	artis	0.16
belalang	pejabat	0.09
belalang	kontak	0.12
belalang	lelaki	0.21
belalang	murid	0.19
belalang	campuran	0.24
belalang	pelaku	0.14
belalang	peneliti	0.19
belalang	ketua	0.05
belalang	pengusaha	0.15
belalang	wakil	0.07
belalang	pegawai	0.11
belalang	pendukung	0.15
belalang	petunjuk	0.13
belalang	pemenang	0.06
belalang	musuh	0.3
belalang	adik	0.1
belalang	petugas	0.14
belalang	dewa	0.19
belalang	perbaikan	0.14
belalang	pelatih	0.13
belalang	pedagang	0.23
belalang	pelajar	0.16
belalang	biji	0.3
belalang	pengurus	0.04
belalang	jurusan	0.13
belalang	ilmuwan	0.17
belalang	kakak	0.13
belalang	pendiri	0.07
belalang	produsen	0.24
belalang	menteri	0.06
belalang	profesi	0.11
belalang	mitra	0.1
belalang	raksasa	0.29
belalang	angkatan	0.17
belalang	manajer	0.08
belalang	dosen	0.18
belalang	sasaran	0.23
belalang	pembuat	0.21
belalang	sutradara	0.07
belalang	buruh	0.17
belalang	penjual	0.26
belalang	pengganti	0.21
belalang	nenek	0.08
belalang	induk	0.21
belalang	rekan	0.16
belalang	perwakilan	0.08
belalang	lulusan	0.11
belalang	tetangga	0.22
belalang	kuasa	0.11
belalang	bandar	0.14
belalang	terapi	0.09
belalang	pembeli	0.22
belalang	malaikat	0.25
belalang	penerima	0.17
belalang	gubernur	0.09
belalang	prajurit	0.22
belalang	tukang	0.21
belalang	operator	0
belalang	pakar	0.21
belalang	wartawan	0.12
belalang	pacar	0.09
belalang	pergerakan	0.15
belalang	produser	0.09
belalang	senior	0.09
belalang	wali	0.09
belalang	saksi	0.14
belalang	kawan	0.21
belalang	hamba	0.16
belalang	obyek	0.14
belalang	pemegang	0.07
belalang	seniman	0.18
belalang	dewan	0.06
belalang	penyedia	0.18
belalang	penjaga	0.17
belalang	hakim	0.07
belalang	kaisar	0.11
belalang	pencari	0.18
belalang	famili	0.25
belalang	pahlawan	0.12
belalang	pembawa	0.19
belalang	undangan	0.19
belalang	cadangan	0.22
belalang	pemeran	0.16
belalang	investor	0.09
belalang	perwira	0.15
belalang	bangsawan	0.07
belalang	legenda	0.12
belalang	pembantu	0.11
belalang	pengarang	0.12
belalang	eksekutif	0.09
belalang	budak	0.18
belalang	mama	0.03
belalang	kerangka	0.18
belalang	pengelola	0.09
belalang	cucu	0.04
belalang	tambang	0.19
belalang	nelayan	0.19
belalang	hantu	0.25
belalang	atlet	0.15
belalang	isteri	0.19
belalang	pendeta	0.14
belalang	pejuang	0.13
belalang	tahanan	0.08
belalang	pengikut	0.17
belalang	direktur	-0.01
belalang	rombongan	0.19
belalang	politikus	0.1
belalang	formasi	0.15
belalang	panitia	0.06
belalang	aktivis	0.18
belalang	jenderal	0.11
belalang	pengajar	0.18
belalang	pilot	0.14
belalang	kandidat	0.13
belalang	mayat	0.21
belalang	subjek	0.16
belalang	pendidik	0.15
belalang	wasit	0.03
belalang	balita	0.14
belalang	penghuni	0.13
belalang	pangeran	0.21
belalang	pengembang	0.19
belalang	asisten	0.04
belalang	responden	0.05
belalang	juru	0.05
belalang	jajaran	0.13
belalang	awak	0.12
belalang	distributor	0.11
belalang	kakek	0.13
belalang	pembuka	0.1
belalang	profesor	0.12
belalang	penari	0.19
belalang	pemberi	0.19
belalang	komandan	0.09
belalang	kerabat	0.13
belalang	pelayan	0.14
belalang	komunis	0.23
belalang	teroris	0.18
belalang	pendatang	0.18
belalang	arsitek	0.13
belalang	politisi	0.09
belalang	ratu	0.23
belalang	pembunuh	0.18
belalang	penyelenggara	0.06
belalang	turunan	0.12
belalang	pelukis	0.2
belalang	desainer	0.14
belalang	utusan	0.15
belalang	kapten	0.05
belalang	pembiayaan	0.14
belalang	pengacara	0.04
belalang	sekutu	0.14
belalang	alumni	0.06
belalang	perawat	0.07
belalang	penganut	0.18
belalang	sponsor	0.09
belalang	atasan	0.13
belalang	pengamat	0.25
belalang	vokalis	0.14
belalang	santri	0.1
belalang	sekretaris	-0.02
belalang	jurnalis	0.12
belalang	kritikus	0.23
belalang	penghubung	0.05
belalang	pesaing	0.15
belalang	pengawas	0.14
belalang	oknum	0.08
belalang	penjahat	0.19
belalang	pelaksana	0.1
belalang	konsultan	0.13
belalang	kebangsaan	0.12
belalang	pembicara	0.13
belalang	turis	0.17
belalang	bidan	-0.06
belalang	rasul	0.15
belalang	iblis	0.24
belalang	demonstrasi	0.2
belalang	janda	0.15
belalang	pengantar	0.09
belalang	elit	0.13
belalang	kader	0.14
belalang	waris	0.12
belalang	insinyur	0.17
belalang	dukun	0.09
belalang	audit	0.1
belalang	pendengar	0.21
belalang	pendamping	0.18
belalang	duta	0.12
belalang	doktor	0.11
belalang	bubur	0.25
belalang	pewaris	0.03
belalang	intelijen	0.14
belalang	praktisi	0.12
belalang	pengungsi	0.14
belalang	walikota	0.1
belalang	finalis	0.14
belalang	pengendara	0.19
belalang	pencuri	0.28
belalang	panglima	0.09
belalang	imigran	0.14
belalang	pemburu	0.32
belalang	pengawal	0.17
belalang	penemu	0.11
belalang	resepsionis	-0.01
belalang	delegasi	0.12
belalang	pengemudi	0.14
belalang	penerjemah	0.07
belalang	pemandu	0.1
belalang	tawanan	0.15
belalang	penegak	0.16
belalang	spektrum	0.12
belalang	penutur	0.14
belalang	penyihir	0.06
belalang	keponakan	0.08
belalang	teknisi	0.13
belalang	jago	0.24
belalang	kiper	0.12
belalang	pelamar	0.12
belalang	pemasok	0.17
belalang	propaganda	0.06
belalang	penanda	0.1
belalang	pemikir	0.14
belalang	saingan	0.16
belalang	pembimbing	0.09
belalang	petinggi	0.13
belalang	pelaut	0.18
belalang	pengrajin	0.18
belalang	analis	0.13
belalang	striker	0.14
belalang	ekonom	0.13
belalang	tuna	0.19
belalang	langganan	0.12
belalang	pencinta	0.2
belalang	supir	0.07
belalang	kenalan	0.08
belalang	penyidik	0.08
belalang	pelacur	0.1
belalang	ksatria	0.12
belalang	pengirim	0.15
belalang	dalang	0.16
belalang	perusak	0.27
belalang	wirausaha	0.14
belalang	majikan	0.1
belalang	administrator	0.07
belalang	pucuk	0.28
belalang	pendiam	0.13
belalang	kapitalis	0.19
belalang	agensi	0.07
belalang	mukmin	0.23
belalang	pemeluk	0.1
belalang	detektif	0.07
belalang	penikmat	0.22
belalang	jaksa	0.05
belalang	pemangku	0.04
belalang	perampok	0.2
belalang	pelarian	0.12
belalang	kolektor	0.12
belalang	macan	0.37
belalang	pengidap	0.07
belalang	preman	0.14
belalang	penunjuk	0.12
belalang	pemuka	0.12
belalang	pengemis	0.21
belalang	direksi	0.04
belalang	pemusik	0.19
belalang	sukarelawan	0.12
belalang	fasilitator	0.11
belalang	kristen	0.11
belalang	penerbang	0.18
belalang	bibi	0.1
belalang	pejalan	0.18
belalang	pramuka	0.19
belalang	petinju	0.12
belalang	penyandang	0.11
belalang	penanggung	0.09
belalang	penolong	0.12
belalang	botani	0.16
belalang	jagoan	0.22
belalang	penembak	0.15
belalang	penipu	0.13
belalang	jemaah	0.19
belalang	debitur	0.15
belalang	diktator	0.18
belalang	penyelamat	0.15
belalang	abdi	0.13
belalang	lurah	0.06
belalang	pendaftar	0.1
belalang	milisi	0.12
belalang	pelari	0.24
belalang	pengiring	0.18
belalang	penata	0.13
belalang	pengambil	0.19
belalang	penuntut	0.08
belalang	demonstran	0.18
belalang	sandera	0.1
belalang	pembina	0.09
belalang	astronot	0.11
belalang	serdadu	0.18
belalang	tanggungan	0.11
belalang	pencetus	0.09
belalang	pemangsa	0.39
belalang	bendahara	0.09
belalang	penyebar	0.2
belalang	kuli	0.14
belalang	kreditur	0.09
belalang	pemesan	0.13
belalang	biang	0.22
belalang	dermawan	0.12
belalang	pemeriksa	0.1
belalang	negarawan	0.06
belalang	pengukur	0.09
belalang	penambang	0.12
belalang	pembajak	0.18
belalang	budayawan	0.13
belalang	perekam	0.16
belalang	penyayang	0.15
belalang	pemukul	0.3
belalang	perencana	0.14
belalang	pengumpul	0.25
belalang	separatis	0.08
belalang	mumi	0.12
belalang	wirausahawan	0.17
belalang	penangkap	0.28
belalang	informan	0.12
belalang	humas	0.06
belalang	penyelam	0.15
belalang	pemasar	0.14
belalang	pemalas	0.29
belalang	penarik	0.15
belalang	pengembara	0.25
belalang	cleaning	0.09
belalang	gerilyawan	0.17
belalang	penggagas	0.03
belalang	duda	0.15
belalang	penyembah	0.25
belalang	penilai	0.16
belalang	penguji	0.15
belalang	eksportir	0.19
belalang	wiraswasta	0.08
belalang	nona	0.15
belalang	deputi	-0
belalang	pengunjuk	0.13
belalang	penyembuh	0.06
belalang	rohaniwan	0.16
belalang	pemanah	0.25
belalang	firaun	0.15
belalang	penyelidik	0.2
belalang	penampil	0.17
belalang	peranakan	0.11
belalang	marinir	0.14
belalang	suruhan	0.13
belalang	inspektur	0.14
belalang	pialang	0.11
belalang	miliarder	0.09
belalang	satria	0.14
belalang	usahawan	0.12
belalang	pelapor	0.12
belalang	pemahat	0.15
belalang	penunggu	0.2
belalang	penurut	0.12
belalang	pengusul	0.12
belalang	pemimpi	0.19
belalang	penyusup	0.19
belalang	pemungut	0.29
belalang	penceramah	0.1
belalang	penggarap	0.2
belalang	pelupa	0.1
belalang	perupa	0.13
belalang	panelis	0.1
belalang	penyendiri	0.24
belalang	pemateri	0.13
belalang	penggali	0.25
belalang	penukar	0.15
belalang	penyabar	0.14
belalang	habib	0.07
belalang	pelempar	0.25
belalang	pemborong	0.16
belalang	pendemo	0.15
belalang	pencerita	0.18
belalang	penyelundup	0.23
belalang	penganggur	0.23
belalang	penggiling	0.21
belalang	penterjemah	0.09
belalang	pengulas	0.18
belalang	penagih	0.17
belalang	hartawan	0.18
belalang	perumus	0.12
belalang	wapres	0.08
belalang	peniup	0.18
belalang	penggalang	0.24
belalang	pembenci	0.2
belalang	pengkaji	0.17
belalang	pembebas	0.1
belalang	pemetik	0.2
belalang	penjilat	0.24
belalang	pencabut	0.21
belalang	peramah	0.15
belalang	pengukir	0.18
belalang	pengejar	0.24
belalang	pemerah	0.13
belalang	wiraswastawan	0.09
belalang	pemulia	0.19
belalang	penendang	0.2
belalang	penyimak	0.17
belalang	pelestari	0.2
belalang	penjemput	0.17
belalang	pembaru	0.18
belalang	marxis	0.19
belalang	penghayat	0.1
belalang	pengadu	0.12
belalang	pemasak	0.13
belalang	pembobol	0.12
belalang	penggemblengan	0.14
belalang	penghasut	0.16
belalang	penderma	0.13
belalang	pemaksa	0.12
belalang	peragu	0.16
belalang	pengekor	0.23
belalang	perayu	0.12
belalang	pendebat	0.12
belalang	penyuara	0.2
belalang	pemimpinan	0.11
belalang	penghadang	0.27
belalang	pengasah	0.15
belalang	madam	0.1
belalang	pengutang	0.14
belalang	pembisik	0.18
belalang	pengetuk	0.24
belalang	pemberang	0.17
belalang	peneguh	0.16
belalang	pewirausaha	0.16
belalang	pencuriga	0.17
belalang	pengalah	0.14
belalang	pengalasan	0.23
belalang	pengamuk	0.28
angsa	dalam	0.16
angsa	tahun	0.12
angsa	orang	0.24
angsa	saat	0.16
angsa	anak	0.27
angsa	tempat	0.21
angsa	diri	0.19
angsa	manusia	0.3
angsa	hasil	0.1
angsa	masyarakat	0.19
angsa	kelas	0.22
angsa	hidup	0.24
angsa	wanita	0.22
angsa	anggota	0.15
angsa	keluarga	0.21
angsa	data	0.11
angsa	ibu	0.18
angsa	kelompok	0.22
angsa	jam	0.14
angsa	tim	0.14
angsa	pemain	0.18
angsa	kulit	0.26
angsa	bisnis	0.14
angsa	siswa	0.22
angsa	pihak	0.12
angsa	pria	0.2
angsa	media	0.1
angsa	penduduk	0.18
angsa	guru	0.22
angsa	perempuan	0.24
angsa	kepala	0.28
angsa	bumi	0.18
angsa	pengguna	0.11
angsa	politik	0.12
angsa	wisatawan	0.18
angsa	teman	0.19
angsa	bangsa	0.27
angsa	penelitian	0.17
angsa	batu	0.29
angsa	warga	0.23
angsa	perangkat	0.2
angsa	model	0.17
angsa	pasangan	0.22
angsa	bayi	0.25
angsa	penulis	0.19
angsa	mahasiswa	0.16
angsa	dokter	0.07
angsa	internet	0.17
angsa	pemimpin	0.11
angsa	raja	0.25
angsa	peserta	0.21
angsa	rakyat	0.21
angsa	ahli	0.15
angsa	tokoh	0.18
angsa	pasukan	0.15
angsa	tenaga	0.16
angsa	kaum	0.24
angsa	istri	0.22
angsa	militer	0.09
angsa	karakter	0.19
angsa	pengunjung	0.11
angsa	gadis	0.28
angsa	penderita	0.21
angsa	suami	0.2
angsa	pembelajaran	0.16
angsa	calon	0.13
angsa	ayah	0.18
angsa	tamu	0.16
angsa	pelayanan	0.08
angsa	individu	0.19
angsa	remaja	0.22
angsa	umat	0.22
angsa	mantan	0.14
angsa	kehilangan	0.15
angsa	matahari	0.17
angsa	tipe	0.15
angsa	keturunan	0.22
angsa	burung	0.5
angsa	pemilik	0.14
angsa	korban	0.15
angsa	konsumen	0.13
angsa	putra	0.2
angsa	saudara	0.2
angsa	manajemen	0.09
angsa	agen	0.12
angsa	penyanyi	0.23
angsa	tentara	0.14
angsa	objek	0.21
angsa	generasi	0.17
angsa	karyawan	0.06
angsa	putri	0.23
angsa	umur	0.15
angsa	presiden	0.07
angsa	pajak	0.15
angsa	pelanggan	0.12
angsa	makhluk	0.26
angsa	kelahiran	0.16
angsa	ujung	0.2
angsa	pasien	0.06
angsa	kelapa	0.24
angsa	perdagangan	0.18
angsa	petani	0.24
angsa	polisi	0.1
angsa	luka	0.1
angsa	pekerja	0.14
angsa	kepercayaan	0.12
angsa	suhu	0.13
angsa	pemuda	0.21
angsa	sahabat	0.21
angsa	staf	0.05
angsa	radio	0.18
angsa	penumpang	0.22
angsa	pimpinan	0.02
angsa	kampung	0.25
angsa	pembaca	0.11
angsa	kekurangan	0.12
angsa	aktor	0.16
angsa	ulama	0.14
angsa	artis	0.12
angsa	pejabat	0.13
angsa	kontak	0.1
angsa	lelaki	0.25
angsa	murid	0.2
angsa	campuran	0.21
angsa	pelaku	0.17
angsa	peneliti	0.21
angsa	ketua	0.08
angsa	pengusaha	0.16
angsa	wakil	0.1
angsa	pegawai	0.08
angsa	pendukung	0.2
angsa	petunjuk	0.06
angsa	pemenang	0.16
angsa	musuh	0.15
angsa	adik	0.19
angsa	petugas	0.13
angsa	dewa	0.21
angsa	perbaikan	0.1
angsa	pelatih	0.21
angsa	pedagang	0.2
angsa	pelajar	0.17
angsa	biji	0.21
angsa	pengurus	0.06
angsa	jurusan	0.11
angsa	ilmuwan	0.24
angsa	kakak	0.19
angsa	pendiri	0.12
angsa	produsen	0.18
angsa	menteri	0.12
angsa	profesi	0.12
angsa	mitra	0.15
angsa	raksasa	0.32
angsa	angkatan	0.08
angsa	manajer	0.08
angsa	dosen	0.15
angsa	sasaran	0.15
angsa	pembuat	0.18
angsa	sutradara	0.08
angsa	buruh	0.14
angsa	penjual	0.18
angsa	pengganti	0.13
angsa	nenek	0.24
angsa	induk	0.27
angsa	rekan	0.12
angsa	perwakilan	0.07
angsa	lulusan	0.09
angsa	tetangga	0.16
angsa	kuasa	0.05
angsa	bandar	0.15
angsa	terapi	0.14
angsa	pembeli	0.12
angsa	malaikat	0.18
angsa	penerima	0.16
angsa	gubernur	0.04
angsa	prajurit	0.17
angsa	tukang	0.13
angsa	operator	0.13
angsa	pakar	0.16
angsa	wartawan	0.11
angsa	pacar	0.18
angsa	pergerakan	0.08
angsa	produser	0.13
angsa	senior	0.09
angsa	wali	0.09
angsa	saksi	0.16
angsa	kawan	0.18
angsa	hamba	0.13
angsa	obyek	0.19
angsa	pemegang	0.12
angsa	seniman	0.14
angsa	dewan	0.11
angsa	penyedia	0.15
angsa	penjaga	0.16
angsa	hakim	0.06
angsa	kaisar	0.21
angsa	pencari	0.1
angsa	famili	0.09
angsa	pahlawan	0.22
angsa	pembawa	0.22
angsa	undangan	0.13
angsa	cadangan	0.09
angsa	pemeran	0.14
angsa	investor	0.11
angsa	perwira	0.1
angsa	bangsawan	0.23
angsa	legenda	0.28
angsa	pembantu	0.1
angsa	pengarang	0.19
angsa	eksekutif	0.11
angsa	budak	0.25
angsa	mama	0.12
angsa	kerangka	0.23
angsa	pengelola	0.13
angsa	cucu	0.14
angsa	tambang	0.12
angsa	nelayan	0.24
angsa	hantu	0.27
angsa	atlet	0.17
angsa	isteri	0.18
angsa	pendeta	0.26
angsa	pejuang	0.19
angsa	tahanan	0.17
angsa	pengikut	0.12
angsa	direktur	0.06
angsa	rombongan	0.18
angsa	politikus	0.08
angsa	formasi	0.25
angsa	panitia	0.13
angsa	aktivis	0.16
angsa	jenderal	0.1
angsa	pengajar	0.15
angsa	pilot	0.2
angsa	kandidat	0.13
angsa	mayat	0.15
angsa	subjek	0.21
angsa	pendidik	0.16
angsa	wasit	0.09
angsa	balita	0.22
angsa	penghuni	0.14
angsa	pangeran	0.3
angsa	pengembang	0.15
angsa	asisten	0.06
angsa	responden	0.05
angsa	juru	0.08
angsa	jajaran	0.06
angsa	awak	0.19
angsa	distributor	0.1
angsa	kakek	0.23
angsa	pembuka	0.16
angsa	profesor	0.12
angsa	penari	0.23
angsa	pemberi	0.1
angsa	komandan	0.1
angsa	kerabat	0.16
angsa	pelayan	0.2
angsa	komunis	0.18
angsa	teroris	0.17
angsa	pendatang	0.11
angsa	arsitek	0.07
